pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J0340+4130,54007.82553464504,-100252.79952626865,0.2122701505047211,1319.1919178649077,0.0,4.88907604615062
J0340+4130,54020.98520407864,-101515.89763994027,0.13755915358176918,1204.7485386677438,0.03602921131719095,5.478967397449836
J0340+4130,54032.131377911785,-102601.46553624452,0.2792746262929486,1320.2622562242977,0.06654577211976946,6.113346152691214
J0340+4130,54046.54515129425,-103551.80435412057,0.0834937166874453,1431.2300196739327,0.10600853292050377,0.5526659831522664
J0340+4130,54049.84666069205,-104684.44566136031,0.21787795182025937,1350.3753501613173,0.11504757302398248,2.6888856291195395
J0340+4130,54054.61894480175,-105865.7371168217,0.05108989498914511,1413.949102303502,0.1281133748301382,2.5091533756493902
J0340+4130,54055.04489745416,-106850.92283290128,0.2811627763512952,1550.6392475340076,0.12927956963482284,3.2384978436697125
J0340+4130,54070.24661225623,-107570.52332366508,0.07812603330952288,1564.9940216921473,0.17089959647144162,2.8775108958909428
J0340+4130,54088.34290631177,-108187.1891671069,0.07372105753689366,1306.3896258616448,0.22044454939557592,6.021277551887273
J0340+4130,54106.294574430794,-108806.253515206,0.13325190826306105,1384.8561893079602,0.26959353808557357,6.2270540426882945
J0340+4130,54115.25592935529,-109437.63982828436,0.14339157150977017,1419.6576060965804,0.29412839071937735,5.296523189943464
J0340+4130,54135.96729720511,-110058.62411979071,0.10357501808071966,1579.6449827552988,0.3508330254895918,0.2387762284337427
J0340+4130,54141.565269050385,-110443.88031369838,0.1962804152317812,1599.446927665754,0.366159437112515,5.76176813488091
J0340+4130,54152.5341596049,-110667.792144763,0.1607285245104909,1294.1628995366107,0.39619062275115086,5.61985614215552
J0340+4130,54177.98594161624,-111086.18024299193,0.05854389726027186,1490.791948538326,0.46587380416483176,5.152577558240154
J0340+4130,54199.101874837615,-111419.6422139554,0.12991301556382517,1351.212424893278,0.5236860785559938,1.7612436943440954
J0340+4130,54225.08000700025,-111639.62113738866,0.2526082283932926,1203.2432787544853,0.5948103281456887,3.740945787501026
J0340+4130,54261.78215174825,-111638.82419100177,0.22242538371546716,1203.701008974361,0.6952953240334372,3.3599824890909105
J0340+4130,54269.27174360364,-111444.09442017596,0.2312177133949701,1384.2264030249023,0.7158007089900106,4.504889334289075
J0340+4130,54285.29169558478,-111149.70336784747,0.2245292310208809,1395.333965201734,0.7596609471314016,1.2040182819559249
J0340+4130,54286.71864193601,-110918.12684613763,0.1277432553457583,1209.027878629377,0.7635677133222972,6.078230358387103
J0340+4130,54290.02275699766,-110897.57948685926,0.07491598051919397,1474.770966709721,0.7726138873446257,0.2646310820621238
J0340+4130,54299.93407155476,-111247.59526482398,0.118116796008274,1317.6013554379813,0.7997495877062833,3.0387935235122043
J0340+4130,54303.30259705131,-111788.9396748171,0.25794632504628984,1423.9572406143798,0.8089721078884956,0.6793584260053933
J0340+4130,54312.83157603151,-112261.66155997402,0.29511769944576777,1320.3676292661676,0.835061030489994,3.7738102535949807
J0340+4130,54319.07051560658,-112503.79283137614,0.17346175368539035,1266.853725947723,0.8521423161164757,4.240908282263895
J0340+4130,54327.42255965482,-112516.57667161993,0.05242508873076056,1362.86949543955,0.8750089664881086,6.256309180089367
J0340+4130,54346.54961400364,-112885.65249574214,0.08501120303355726,1292.9093459162002,0.9273759872925461,1.0776617030854538
J0340+4130,54348.45636955486,-113429.12440078807,0.13052014382906646,1413.9203907676672,0.9325963994793103,1.707672533502631
J0340+4130,54365.21254264444,-113679.78831704786,0.19464633714823742,1279.531412114592,0.9784723011619473,4.5731880976873995
J0340+4130,54386.52616155059,-113798.18543610616,0.0687734114513285,1403.362390657851,1.0368258094607778,5.2356275759126305
J0340+4130,54393.020014556205,-114122.8564189741,0.2858393246774704,1262.951405947547,1.0546050100237265,1.1528653094376722
J0340+4130,54393.95892749748,-114569.0933214932,0.14127091832110017,1468.3898837943138,1.0571756135590418,3.6897401718257967
