pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J0645+5158,54049.82474033188,28968.820784994972,0.09776129016382383,1547.1644526957045,0.0,6.078073099139473
J0645+5158,54052.50115030845,29660.118511712888,0.21254088312941094,1469.559415144288,0.007327611161044351,3.2432286592909634
J0645+5158,54054.5334268771,30390.17978847645,0.09991200479533353,1465.687188911553,0.012891681164174489,1.9276348541493746
J0645+5158,54071.9544712133,31128.40634074088,0.1958301195609427,1439.072851211123,0.06058790111271005,4.127228812290639
J0645+5158,54096.51643849934,31886.73696268307,0.21935867111157514,1281.1703542807952,0.12783490258031083,1.4226960418256382
J0645+5158,54100.404495917006,32630.489320149434,0.2993087678968967,1371.3002801039613,0.13847982364168124,1.1326300302241563
J0645+5158,54101.661159678995,33293.7527358696,0.05763549453743459,1478.3578605853515,0.14192038151160413,2.731867383770897
J0645+5158,54111.05538933124,33990.72646059374,0.07281059852843023,1414.9009088013354,0.16764038055949917,2.670889531476334
J0645+5158,54114.96059090358,34792.822317474296,0.06925667409280788,1207.4321336220396,0.17833223975824736,5.699578602781507
J0645+5158,54126.50227027011,35571.99137965324,0.149590321566685,1581.4227226880394,0.20993163569672268,0.8771333786629754
J0645+5158,54137.1678271609,36286.38728606734,0.2553970903714534,1537.9264210288575,0.2391323390253692,3.2350161656126275
J0645+5158,54168.48767281761,36988.64431964099,0.26101408319678393,1304.2180056438951,0.32488140310945285,2.579801412653339
J0645+5158,54180.31002881687,37702.49610651497,0.23424489893028794,1446.5835740665184,0.35724924978778844,1.6458225095305394
J0645+5158,54245.537362087685,38445.60077554427,0.2742195604574869,1569.295753491275,0.5358319555258135,3.262571560648688
J0645+5158,54252.20404463644,39232.51801259058,0.13071498604236315,1238.4044048454605,0.5540843375894836,1.9693048277316265
J0645+5158,54260.50146215768,40100.061015372696,0.07203866106307479,1401.2117923186802,0.576801428681165,3.498500674029806
J0645+5158,54267.97566274451,41072.03104696099,0.06453825699746253,1382.4972103385178,0.5972646746410063,2.784677910314656
J0645+5158,54293.946793568095,42061.41877662237,0.2630331799048466,1364.082002113413,0.6683697556090707,5.259829115108005
J0645+5158,54301.10045573905,43090.92942235047,0.2326090735884228,1534.2354435571701,0.6879554152146913,5.371195351439454
J0645+5158,54312.324880437,44201.61748747533,0.2246538265027802,1352.258458678983,0.7186862152090883,4.550409749335351
J0645+5158,54334.767822850976,45345.75480855307,0.13491908463641722,1225.465333296403,0.7801316427627485,3.768439566560133
J0645+5158,54339.9304705361,46365.44907902613,0.14497629715455657,1226.335096865721,0.7942662017911493,1.7375154030525977
J0645+5158,54339.962204626376,47347.026566160894,0.2895283822248298,1217.0978426098436,0.7943530849951919,5.308052623090582
J0645+5158,54352.792855451895,48360.176990436776,0.06595118602448376,1363.658168749615,0.8294814924572566,2.5052857483040825
J0645+5158,54353.037640996816,49358.08483353192,0.24343293423444817,1487.362511079344,0.8301516787540968,2.478516886242744
J0645+5158,54370.775300522255,50474.25810909326,0.1274083309270983,1281.488984772206,0.8787147438477013,1.7712287412127807
J0645+5158,54419.68818416754,51645.19044689702,0.059763654603139024,1458.5874081726197,1.0126309208368522,4.7538040329580085
J0645+5158,54427.24844624387,52792.88025405665,0.235642527685614,1474.8353888414817,1.0333297903134604,3.085516181996475
J0645+5158,54447.23940162302,53870.44925485477,0.13272797141959364,1302.080849606239,1.0880620432337724,5.1855212226136445
J0645+5158,54493.49217662028,54983.41387206591,0.23053687968569914,1440.2230624242518,1.2146952396670787,4.15166588611919
J0645+5158,54574.74490671129,55958.511727549296,0.22691359577953002,1473.947336010739,1.4371530907033767,2.8800823002685263
J0645+5158,54582.74249382258,56788.000575440965,0.18369671885827876,1386.6454491208503,1.4590492908711825,2.0635293918065543
J0645+5158,54612.85268104491,57607.516178093465,0.2443432823026372,1334.686638912038,1.5414864906585333,5.831744767144286
J0645+5158,54628.30985668214,58492.1020228618,0.19525958104281088,1447.660620629731,1.5838059311437667,4.941572358295659
J0645+5158,54645.19947268553,59399.06916685164,0.12165921321206517,1591.1388349312228,1.6300471796129898,3.8916049199560163
J0645+5158,54656.23579878706,60372.00129991467,0.23352882526610474,1370.7365637475912,1.6602629937171103,4.563782145535114
J0645+5158,54674.36757683317,61316.6806380053,0.1972849539694309,1356.6940385140483,1.7099050965127582,0.41491035302158963
J0645+5158,54693.72547046332,62277.952933520806,0.05318182042248014,1385.7067609704454,1.7629041208253016,0.5077886015834707
J0645+5158,54711.65032208431,63163.358648753165,0.27541104444257736,1230.4873573780194,1.8119796899450402,5.425628478622016
J0645+5158,54759.06680029387,63854.34836739239,0.18641090458107834,1421.265311868556,1.9417989321341198,2.3739012744919563
J0645+5158,54809.366455678835,64467.78956419153,0.2671568163698829,1331.4789548869055,2.079511883222323,5.386581944070301
J0645+5158,54811.828740042605,65062.24591193472,0.2706842097455612,1248.568848932505,2.086253250405813,5.2363638000411825
J0645+5158,54813.10196348262,65508.56014234871,0.16124166418377212,1386.5026964469494,2.0897391462032595,4.919890222668741
J0645+5158,54814.68639012269,65789.95704984844,0.17691499911280772,1201.353594629591,2.094077069926921,2.045114952121729
J0645+5158,54833.097233563894,65974.64450198437,0.1539385969189005,1360.7140980651036,2.144483212134189,3.555954940125396
J0645+5158,54890.18266156371,66159.09941385275,0.16235919382701136,1242.2941071705802,2.3007745961172597,3.3157370105489363
J0645+5158,54894.802652222264,66309.04050853275,0.27378678974293197,1209.717081359912,2.313423441178323,1.152206368041469
J0645+5158,54911.77049556777,66405.62933041238,0.24703600349197774,1529.7900184978007,2.3598788644377473,1.5134684245270051
J0645+5158,54912.57484264994,66414.57845308063,0.0816314190788945,1566.499521313054,2.3620810467298,1.1318687733682182
J0645+5158,54923.72651586774,66485.4010471832,0.20257694538502397,1283.0698593436427,2.39261266402699,0.7233649255157317
J0645+5158,54934.9135618756,66616.05176975472,0.2989766600965856,1415.7193055337045,2.423241126745285,1.995376442538344
J0645+5158,54967.67559533223,66720.974943049,0.19888767530812146,1311.183262852394,2.51293868583257,4.778254090048968
J0645+5158,54980.487055628386,66809.61671102147,0.24646790639827637,1397.430975468873,2.548014552488717,3.2907722443243514
J0645+5158,54988.255658724294,66907.16831382448,0.24226536834529272,1374.652528357664,2.569283828589767,0.19016026827936372
J0645+5158,55002.598739833746,66984.56701437276,0.13757938146808213,1307.6204220321943,2.608553044495178,4.843645063086399
J0645+5158,55006.23565560125,66997.7488429011,0.1429623256759897,1480.157431854119,2.6185103771919804,2.875360069175713
J0645+5158,55014.16445683156,66910.75293182892,0.2310191054476008,1250.5963837281017,2.6402182518813926,3.2610114169280493
J0645+5158,55023.25746063931,66744.6890857428,0.17499588290120877,1221.229112868547,2.665113539513835,2.0336384407805284
J0645+5158,55036.98218904475,66403.226767433,0.19264267728259699,1507.0701732149116,2.702689797981841,1.4959707012086412
J0645+5158,55087.98649195615,66006.77995530487,0.2282264475912094,1466.372012488272,2.8423319688549475,5.657788257892108
J0645+5158,55139.83560706132,65627.4123722126,0.24439375675976255,1399.4104496585592,2.9842871094577434,5.256236245341931
J0645+5158,55141.21115035025,65201.491104821784,0.11787914443326784,1387.1159081890166,2.988053141734075,2.869439846757686
J0645+5158,55155.757210606025,64648.28875471721,0.08669843985924074,1398.9645517965705,3.0278780842550126,3.8913475633945183
J0645+5158,55193.06694637543,63816.22757638288,0.12294866168093131,1374.8096304394692,3.1300265736989714,0.42496359039112974
J0645+5158,55240.050842989374,62956.376103864255,0.17688458127301887,1357.1569183324716,3.258661472025989,1.8769283556143463
J0645+5158,55259.39802279935,62032.20114130105,0.13553532932425977,1399.876241154448,3.3116311634975237,3.0462560024875103
J0645+5158,55281.30290045327,61052.140396384595,0.19209068971189847,1411.4060684639041,3.3716034500243417,0.02038196769061784
J0645+5158,55282.00820817415,60073.99441876078,0.06336643103140711,1476.7609256334483,3.373534477323114,1.1176746411098009
J0645+5158,55286.99267817277,58983.01159192039,0.1774376029034418,1484.482864293609,3.387181212432274,5.018043472637814
