pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1603-7202,54006.95876440481,32229.252592903056,0.16279562975308437,1311.7529736575061,0.0,3.4506746648790383
J1603-7202,54016.56685759551,33010.88287802582,0.09525705060160104,1534.8109514072635,0.026305525505011373,3.133527633166082
J1603-7202,54027.76355400287,33728.579784575864,0.09642864176566517,1204.4811118957948,0.05696040957717593,4.1093091132933
J1603-7202,54033.512139678336,34413.96944279723,0.05510744512328701,1339.5034022126397,0.0726991793936433,3.590357461717879
J1603-7202,54038.16028254757,35038.05457477479,0.25436449444209597,1551.1514344442735,0.08542510100688086,6.162481961351617
J1603-7202,54044.436750149864,35687.4127888578,0.1959424373528602,1471.061465023938,0.10260913277222662,0.0599824931200601
J1603-7202,54064.96331836955,36452.71627782822,0.1660064972366408,1289.5140417482326,0.1588078137296096,2.616892582957391
J1603-7202,54067.251965436626,37322.23903322209,0.23585914448041084,1381.6961763093163,0.1650737879036774,3.4052126525411097
J1603-7202,54083.28908183235,38158.12290923914,0.12901423446938387,1307.2113439511627,0.2089810196510403,3.0623434648343775
J1603-7202,54103.718651630996,39036.812527457674,0.23230695159139703,1389.4262644517978,0.2649141334050318,4.556673163429274
J1603-7202,54109.17296668353,39825.635873286505,0.26435516879825577,1534.9864815538626,0.27984723416488144,4.686472105166835
J1603-7202,54119.271369947564,40593.94029707963,0.20409288722208874,1220.21877816015,0.3074951554900931,2.1646014095476502
J1603-7202,54132.978952583486,41308.59959673166,0.29279856093572154,1298.2737848271736,0.3450244713995289,5.89524011939703
J1603-7202,54157.28645915115,41841.878282176316,0.23357972200945665,1212.5426005472978,0.4115747973890363,2.5217321801375476
J1603-7202,54158.68295649841,42349.61722276667,0.15964534158176835,1596.5644701253698,0.4153981987504433,1.680796809727454
J1603-7202,54163.785587560655,42728.0279402384,0.20624000197510883,1263.7349533445586,0.429368441220662,4.188176915315296
J1603-7202,54173.90622377715,43076.254612728575,0.08014388640313068,1312.6845353459503,0.4570772330522726,0.8236376008088584
J1603-7202,54179.05337976842,43456.91888960068,0.2781298697337928,1541.283214887736,0.47116937813445725,1.43327604283607
J1603-7202,54179.96319805286,43866.91151042112,0.21267251119675995,1404.6173075920872,0.473660324840656,2.330066913012665
J1603-7202,54192.96821885331,44266.218066079135,0.15262901493071557,1577.7364157715033,0.5092661312758485,2.1281174065168713
J1603-7202,54217.27421021642,44664.16018338965,0.26338480032854567,1436.0844241716804,0.5758123088613591,1.3328447080882952
J1603-7202,54224.73889694012,44950.0634045406,0.06530129410307704,1488.7922666087088,0.5962495072835425,0.9497709705487623
J1603-7202,54227.68671757241,45231.27411778125,0.18295423322867554,1446.8392064227335,0.6043202003219798,0.13883640391520657
J1603-7202,54228.96563656421,45505.723630876004,0.23573381405391847,1494.9480658263326,0.6078216896903486,0.4722307732711215
J1603-7202,54247.850821008324,45728.084687439135,0.226040415587135,1307.3705631047155,0.6595265067858065,0.7004153817546097
J1603-7202,54251.24009087821,45916.88986910121,0.05425124354703241,1332.9227293826225,0.6688058219668708,0.494228489028707
J1603-7202,54263.27815949062,46007.06504058816,0.10651888393977775,1441.2951826726148,0.7017642575929124,2.0504657789778022
J1603-7202,54263.94746225657,46087.87064139437,0.26509882475411317,1544.1810640023195,0.7035967086974967,6.266450280529455
J1603-7202,54271.99787095602,46161.59675040523,0.11487977387612623,1291.4925077184064,0.7256375264920152,1.0518644142473406
J1603-7202,54281.42193429039,46181.13526170583,0.16977242370938223,1582.820826786119,0.7514392057100097,0.6087213819588797
J1603-7202,54292.890362169084,46284.95802063125,0.2969665883037733,1379.002434546837,0.7828380500048635,0.0955113981920519
J1603-7202,54298.68196903872,46386.47137612392,0.19929366250581998,1253.9932598680593,0.7986946054316557,4.207795489160851
J1603-7202,54299.770499551414,46475.263731341634,0.1892743506565896,1548.77108767938,0.8016748395526522,1.2306044555159303
J1603-7202,54312.355685378425,46612.78752771621,0.19466031015730106,1571.1105303858112,0.8361312004753373,1.953019304444446
J1603-7202,54322.58377713582,46688.20908376005,0.0948839123528487,1529.1596087245227,0.8641341895441814,5.007437231004737
