pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1600-3053,54002.34324370012,-12783.039610663045,0.2380834525715408,1377.266214273064,0.0,3.3446733377961877
J1600-3053,54005.27990251669,-12298.512503275999,0.16981964337870353,1318.164001180166,0.00804013365249052,4.523077331014136
J1600-3053,54009.40705251242,-11773.209443893229,0.2684082139013797,1537.3420066542399,0.019339654516910148,5.243800775708998
J1600-3053,54015.91142608602,-11259.651616283705,0.12749382181923596,1585.423045662849,0.037147658825201775,1.0968429511865736
J1600-3053,54041.64037054001,-10712.259821514632,0.24150348342413203,1593.2870810895683,0.10758966965062437,0.7744221408736038
J1600-3053,54066.18433907694,-10168.819191341698,0.05607104360104266,1408.7252342760482,0.17478739322881656,4.842357350342127
J1600-3053,54071.84638691368,-9671.74081810136,0.18812039835844707,1217.6535295293456,0.19028923535541584,0.4440073197941814
J1600-3053,54081.14970380951,-9201.297059663708,0.26152286455239176,1239.26350015402,0.21576032884159838,2.78927198449707
J1600-3053,54115.642510272395,-8766.879103315237,0.25774319065048323,1549.00618295531,0.3101964861664003,1.2641901161556248
J1600-3053,54122.76418031826,-8442.311212556893,0.19147344141247652,1438.7603614410932,0.32969455610717535,0.12282462863154109
J1600-3053,54132.82755771828,-8131.440683649384,0.20524793627577104,1272.2502702616732,0.357246581843017,3.803607250490309
J1600-3053,54135.62039909588,-7814.596284039645,0.24164907506789818,1414.7282048976788,0.3648929648070214,0.6101157493109639
J1600-3053,54138.360912177,-7511.299910232736,0.185669104372927,1446.1260682622305,0.3723960807033025,2.341643679038768
J1600-3053,54143.22890529794,-7165.799382280492,0.25036606637148046,1542.9167806218163,0.3857239195012239,4.604173829848513
J1600-3053,54156.054511122034,-6824.905713159792,0.20044560655939542,1464.0926634490336,0.42083851450216836,2.778194572733149
J1600-3053,54162.11910390518,-6469.719635344663,0.08777114467256016,1393.483118312757,0.43744246462713177,3.013872889292159
J1600-3053,54205.865891566464,-6059.797148266606,0.24176062541489685,1441.2088522449633,0.5572146416600855,0.1132702422564904
J1600-3053,54208.06386115783,-5673.911484432033,0.139491507084318,1253.5473202929275,0.5632323544359069,6.226202678966494
J1600-3053,54249.34179000511,-5215.473266835635,0.2710368340843518,1297.756131268269,0.6762451644216184,0.8079558072270032
J1600-3053,54265.53910985065,-4748.6539437253505,0.14626746660836887,1411.7531538486749,0.7205910093101551,1.4918086702163365
J1600-3053,54281.55558824364,-4288.228575216141,0.11076663119545678,1285.5281079668575,0.7644417372854782,0.26227332196833686
J1600-3053,54311.69503512684,-3859.984206209607,0.12573545945923403,1594.1536268665068,0.8469590456583745,5.520190981799239
J1600-3053,54329.886596558696,-3457.9808454386143,0.09560900008318031,1419.4806374340696,0.8967648264437458,0.21597563646775342
J1600-3053,54356.74983958863,-3048.9540255025054,0.16211413539277997,1257.229083270548,0.970312377518169,1.745446081971842
