pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J0610-2100,54000.150829499864,17847.488516075366,0.28481918285445623,1470.4981180727632,0.0,5.5211391882762015
J0610-2100,54002.38881338557,17978.367614760966,0.2471606151522024,1344.5465366831556,0.0061272659430764475,5.947662064303032
J0610-2100,54011.18366379444,18107.448926974248,0.14083446892964768,1498.2578452579057,0.03020625405771257,2.35276641131464
J0610-2100,54038.677806605854,18247.9395369502,0.27400003338629775,1432.9165314262887,0.10548111459545578,5.952917437508759
J0610-2100,54052.1440221696,18431.837564408786,0.13968223080119846,1263.569503091111,0.1423496034763561,1.0541754560660692
J0610-2100,54055.3185362342,18596.589885375146,0.28654454711037486,1262.1565884179847,0.15104094930686784,1.847299582339204
J0610-2100,54058.419657038394,18721.269169336458,0.17898158291710264,1457.3710850731543,0.15953135534162868,3.335789138496118
J0610-2100,54069.5008209873,18776.86629885632,0.23468644477761896,1308.849694294042,0.18986992878147496,5.662175680553517
J0610-2100,54085.18089351074,18809.095523875687,0.20925410017669516,1417.5801901625243,0.23279962768207044,5.354433527290105
J0610-2100,54090.65192049992,18860.446299997577,0.23338986114550264,1276.9753949521219,0.24777848323081855,1.816958704717642
J0610-2100,54097.64077947841,18932.728815621518,0.09513694472605021,1367.7232815510424,0.26691293628623153,5.093090222561862
J0610-2100,54101.297228600335,19006.043020600995,0.27230788971365133,1544.9756607928184,0.27692374839280265,3.3305494820906816
J0610-2100,54117.6707412696,19120.044307881966,0.2555898377156241,1476.2556689971543,0.321751982942461,3.892671789594168
J0610-2100,54126.78313827118,19289.633983758096,0.2077385817314678,1394.9338822482905,0.34670036624590606,4.227693275949477
J0610-2100,54134.27429696206,19485.59895659237,0.10296282231707786,1396.5939434139461,0.36721004096425885,4.918009788717704
J0610-2100,54144.62907116163,19709.45561696262,0.19325373864093548,1354.940514520454,0.3955598676571314,5.847861805714452
J0610-2100,54149.86789829534,19926.58102690598,0.1590199490955002,1460.8936503778023,0.4099029946488119,5.178827122047508
J0610-2100,54151.03826859488,20126.79803339942,0.0544978854478738,1275.3397344599698,0.4131072938946338,2.4471299186651265
J0610-2100,54155.69147454756,20321.596751284967,0.2807929938001711,1334.8649197354569,0.4258470774748661,3.2494447879645776
J0610-2100,54156.455157163946,20528.15943770903,0.24229166555263792,1471.8691017440335,0.4279379265272606,1.8128403395817614
J0610-2100,54169.968463046374,20687.35706902173,0.2744052706873188,1488.7892308114715,0.46493534167422446,1.1117085243777112
J0610-2100,54175.55692300145,20826.442832763423,0.20078192436254783,1554.387998151079,0.480235711161089,0.4826054539694482
J0610-2100,54178.145296319504,20979.43566693462,0.13309178584964948,1321.9774626352335,0.48732229108731107,2.8864564874409666
J0610-2100,54194.46715780808,21110.179635550703,0.1598984902631504,1541.093491019438,0.5320091124112735,3.9498135424712615
J0610-2100,54202.140390071036,21214.85097593722,0.257318584054695,1529.621748085682,0.5530172774022498,4.449399366186526
J0610-2100,54202.36832734985,21319.735894652815,0.09984462390998673,1204.0760527655843,0.5536413356604585,2.410169942678529
J0610-2100,54237.34082965615,21395.116173554587,0.08787030447923745,1469.0415520992944,0.6493908286277416,5.249063107090748
J0610-2100,54249.68494608789,21462.378059224946,0.075108877328197,1506.833878448787,0.683187177516834,4.162765565484065
J0610-2100,54254.30625010075,21506.252754545745,0.07486416288882865,1201.5824563590736,0.6958396183460308,5.337217167682439
J0610-2100,54262.30583845391,21559.61003492882,0.17165072745970156,1397.5331057966505,0.7177412976154605,5.2334738588667875
J0610-2100,54272.85014066985,21648.42062017277,0.23405828470153445,1581.145361948526,0.7466100237371249,1.4703162264701746
J0610-2100,54278.586525875515,21760.931638277892,0.2725991520088344,1581.4469390803797,0.7623153904877505,4.690160968210236
J0610-2100,54286.375267092975,21846.861881455858,0.19197624529605067,1496.18183891837,0.783639801760743,0.48012005037701755
J0610-2100,54291.41380505293,21944.27066139631,0.17405393632477223,1532.6665952910562,0.7974345668803975,4.130152915092076
J0610-2100,54292.76286393639,22058.445072912513,0.14680143572477183,1323.0195665041722,0.8011280888063691,0.015776107324462885
J0610-2100,54296.379396198456,22185.174028035388,0.12516832401540107,1384.4261770264425,0.8110296145067536,2.784616393853817
J0610-2100,54302.224337076215,22282.62214097352,0.05838348865879543,1598.101412696275,0.8270321904896685,5.458997758910705
J0610-2100,54303.98844007751,22408.98443587134,0.2327200278463159,1522.9210531786346,0.8318620412803501,5.937125937574351
J0610-2100,54305.970724802835,22524.45512495237,0.06770390480690373,1217.8390851255733,0.8372892410758971,0.8698628664874164
J0610-2100,54308.45820054666,22585.32029378165,0.2395208703970802,1221.8112400032633,0.8440995784990946,5.244443530522673
J0610-2100,54312.007956584646,22618.299610039114,0.22843941697352693,1431.850816636393,0.8538182808618272,4.460002972952225
J0610-2100,54313.54851135023,22632.66369858676,0.2968724581577379,1349.3209288853418,0.8580360899393982,0.2648119331936627
J0610-2100,54314.32298377404,22646.502414840794,0.05499479094780961,1294.4235589556185,0.8601564798745311,5.862690055378209
J0610-2100,54314.841120558056,22663.255519877952,0.11071256280062015,1328.0472507109707,0.8615750610765013,3.745433275558021
J0610-2100,54327.24567368681,22659.087377778527,0.0705694962913324,1583.5803847106488,0.8955368766240869,5.360507067259533
J0610-2100,54331.7516053373,22638.04871479797,0.28321794822579205,1328.6270105407812,0.9078734451401304,5.167855128263277
J0610-2100,54334.15403568066,22584.19293578558,0.17849644300690942,1344.7336918549647,0.914450940946733,2.000286108111176
J0610-2100,54343.36601745198,22535.50855668742,0.2889225757206515,1380.52645726327,0.9396719724904007,5.005154561532741
J0610-2100,54351.8507246188,22494.13216769521,0.0888378160020649,1264.3464111669887,0.9629018346856619,5.0776183488028295
J0610-2100,54353.321232665374,22439.92091147812,0.13249490104448564,1355.7334898986837,0.966927866298453,3.6002746977037035
J0610-2100,54371.79840797384,22381.53377609289,0.20972542365883973,1458.6219367701738,1.0175156152607094,1.9476384377773854
J0610-2100,54376.3478432734,22321.314926216077,0.11885352308960799,1303.6886403161318,1.0299712902766143,4.914126705388412
J0610-2100,54379.294514120586,22226.868058390897,0.28046087495735456,1449.1680051329158,1.0380388353750079,2.4737276048383663
J0610-2100,54386.958661952835,22076.311682393778,0.15969719461903542,1297.89374633003,1.0590221285502275,1.7007358331959281
J0610-2100,54395.17592141752,21931.762658407068,0.2034496624225693,1514.6751983169097,1.0815197588436802,4.947929054979177
J0610-2100,54410.232565536935,21781.654361710003,0.13774723784920384,1574.9827817444307,1.1227426037975936,0.014971221608021779
