pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J2317+1439,54004.92078685613,121.62990043290462,0.1447458236334046,1228.9243460988334,0.0,6.228010888190404
J2317+1439,54033.55488590884,639.6863083141842,0.12308475995561761,1447.9417679277233,0.07839589063027966,2.3218667491391543
J2317+1439,54058.64387588416,1175.9965477146159,0.24621226623838022,1217.3018542467019,0.1470858015825693,2.374424272811119
J2317+1439,54062.243344416536,1884.996221689734,0.22520121391452297,1292.3872779400103,0.1569406093371891,4.769601344086205
J2317+1439,54085.67930519379,2323.1084070721536,0.09970711129511413,1224.7031767972896,0.22110477299839837,2.4031096696927676
J2317+1439,54090.540966743116,2679.1017349535928,0.094957036968268,1437.687305382503,0.23441527689798192,3.2114456239613105
J2317+1439,54105.258382313004,3424.192310715335,0.10449772431572653,1284.1751474887772,0.2747093647005515,4.0016047735906355
J2317+1439,54114.82810378871,4177.168121607226,0.12851622868793633,1236.799070430574,0.300909834175457,3.710350043400389
J2317+1439,54155.79911908847,4764.111256853813,0.22066783280843966,1509.3443225212243,0.4130823606635,1.827822265478325
J2317+1439,54173.67301314795,5910.946657602434,0.14222510142696415,1200.226305090071,0.4620184155833566,3.445599719929774
J2317+1439,54207.33809493955,7383.209855083836,0.1560534265546431,1419.6320453624674,0.5541883862653595,4.824073043671206
J2317+1439,54208.81793170789,8677.682631612468,0.06051400211976442,1567.7712574319487,0.5582399585263854,3.9050754974731845
J2317+1439,54237.896001789544,9965.261019238711,0.1700301777749158,1515.1926328482614,0.6378513755877242,4.2111383773532935
J2317+1439,54303.867532760836,11188.252658588004,0.16039661146757184,1441.5306940674482,0.8184715835857856,2.748557907073426
J2317+1439,54309.01851898963,12268.721710640339,0.22089991075567278,1241.2626637430078,0.8325742152867933,1.4526679725722715
J2317+1439,54311.256125079846,13479.377228158384,0.10040986859368382,1516.0760154195732,0.8387004468821856,5.624625513299016
J2317+1439,54336.78541058755,14541.846360175288,0.23065488350135138,1334.1439719375155,0.9085958213043784,5.131251342102566
J2317+1439,54349.40143878725,16101.961540390537,0.22944781064629444,1261.3698525554785,0.9431366240414076,5.577732941516999
J2317+1439,54358.11328014527,18054.6222770262,0.2056009792537108,1595.3776045828845,0.9669883457608256,2.876774232473565
J2317+1439,54360.10622665055,19769.9979364598,0.13951764129323585,1236.4439364348427,0.9724447359190115,5.913794060830426
J2317+1439,54365.64893828149,21234.225682452223,0.06467206566003857,1487.3086899762263,0.9876198533206372,4.772205828922033
J2317+1439,54383.268816846,22034.215584635007,0.1091782283100066,1341.1916864285067,1.0358604517176533,2.54348321529649
J2317+1439,54410.73677862075,22810.67304366569,0.28253825786267606,1536.5383595890717,1.1110636324835563,3.654853707080143
J2317+1439,54455.69122262182,23981.593999106415,0.26980914242778037,1418.9164709345828,1.234142192376978,5.555017932788431
J2317+1439,54527.91553363308,25180.36216951383,0.09929699249320927,1556.1944641446166,1.4318815791292334,6.041302418443415
J2317+1439,54552.33230431886,26193.771691099762,0.1303234044564377,1421.7480586675647,1.498731053970512,0.057120571192250225
J2317+1439,54582.62402326795,27174.186958814324,0.05247138093492025,1329.434727029122,1.5816652605388648,4.1895886176375825
J2317+1439,54600.24878855998,27848.566710151023,0.12762458735384313,1584.208941765448,1.6299192380666632,3.0371929908798805
J2317+1439,54623.94882376717,28236.892040642662,0.25014801406667453,1382.379327811333,1.6948063981137318,1.014042475664958
J2317+1439,54635.57056990613,28733.875069598886,0.19279423025248504,1540.1111832071965,1.7266250049281344,2.0267963696035736
J2317+1439,54635.60945708774,29577.40445956032,0.26722297385779537,1535.9993578673093,1.7267314722289158,1.7889813125830472
J2317+1439,54681.29511684057,31245.50996971523,0.29037243119148615,1425.0360728280873,1.8518119917438542,1.1293553236622031
J2317+1439,54687.33610023546,33152.99110793672,0.10530208755117122,1400.370314373361,1.8683513028865975,5.4208161039150085
J2317+1439,54703.92676397891,35019.1668569355,0.18868002787183863,1318.1272821629682,1.9137740646756536,1.7352940398510484
J2317+1439,54713.7307007366,36872.152032214326,0.23878804577713397,1424.3499490878107,1.9406157806446969,5.327456107011585
J2317+1439,54720.00781205756,38668.53173239811,0.20541284507705815,1429.8557720132324,1.9578015748157032,4.9189542619759905
J2317+1439,54733.44535807259,40196.06948318403,0.11506521267325713,1296.113168766036,1.9945915707500657,2.2923732133272097
J2317+1439,54744.22711090563,41551.50469609235,0.29429015233611916,1521.8991219015293,2.024110401230672,0.8241057880359435
J2317+1439,54748.10860731312,43097.989912683,0.2185922764580434,1334.995829552354,2.034737359225174,1.6092957892333786
J2317+1439,54755.431290720764,45400.08224903319,0.0525389975967359,1501.6241453592002,2.054785773756704,4.924732029331892
J2317+1439,54775.721807451846,48140.935058200375,0.17905880663484292,1595.1968994091842,2.1103381809602135,2.8312559382818847
J2317+1439,54787.37554511352,50698.97795605125,0.09148270162939227,1598.184640668374,2.1422443757902645,3.239319681076033
J2317+1439,54789.04631523896,53131.69684495836,0.2307808837250825,1545.3258558700263,2.146818695093302,1.8607498524216126
J2317+1439,54792.99418739146,55431.09199541075,0.06626849532519653,1542.7868147967752,2.1576273799735244,2.8320504264021267
J2317+1439,54796.595953407086,57669.36218093138,0.13516534068389252,1522.3879691225784,2.1674884778944783,2.0510674541820677
J2317+1439,54817.53666756606,59732.991651973614,0.12837526252695092,1478.905481722169,2.22482102863774,4.281235218765474
J2317+1439,54820.790435784154,61281.37911679482,0.27286934558932163,1273.592914436316,2.2337293605147885,5.918427663930451
J2317+1439,54829.89352479117,62397.22622801709,0.2684018636791763,1243.18759368328,2.258652259917986,0.49211300625295706
J2317+1439,54840.93732171638,63361.9321140786,0.25583489811696924,1428.840888388926,2.288888528022596,3.1852988380314287
J2317+1439,54853.86547116094,64235.266186527115,0.2365667848686877,1470.6404836642987,2.324283872155547,4.418166685332487
J2317+1439,54854.41912767313,65027.33874585961,0.28862197097357273,1360.2300924418164,2.3257997010732403,4.673717674941564
J2317+1439,54855.5230230141,66090.62298673186,0.09779387056378448,1579.4923662321696,2.3288220018014356,3.7084364837789536
J2317+1439,54865.34283433603,66935.30080579553,0.254986880051157,1300.43564631367,2.3557071799586593,3.996576613611282
J2317+1439,54866.02007819639,67578.45464125862,0.2183622644292953,1300.6490223936828,2.357561372594822,2.607759608042052
J2317+1439,54877.492953607914,68129.43341081182,0.22535551723566044,1547.5437107718008,2.3889723935709415,6.088353645527441
J2317+1439,54884.28946455758,68558.77480006855,0.15671614164377773,1403.5595850018633,2.4075802264242347,1.9513276162031943
J2317+1439,54885.1606694551,68883.10853469132,0.2130561748223705,1214.3915351531818,2.409965455438667,5.381106775867011
J2317+1439,54892.04788326025,69072.89802600429,0.10935286800108544,1278.3663597102511,2.428821619176249,5.062578193800405
