event_id,gps_time,mass_1,mass_2,mass_total,mass_ratio,distance_mpc,redshift,snr,efficiency,radiated_energy,chi_eff,max_epsilon,max_elevation,final_epsilon,final_elevation,final_state,regime_classification,mode_parity,klein_temperature,scale_factor,v_hubble_kms,v_peculiar_cosmo_kms,v_spin_kick_kms,v_total_kms,v_peculiar_c,beta_raw,beta,doppler_factor,twist_factor,klein_scale_correction,cosmological_factor,frequency_observed,doppler_shift_hz,direction,energy_initial,distance_km,topology_conserved,doppler_realistic,energy_positive,beta_physical,redshift_physical,all_checks_passed
H1L1V1-GSTLAL_AllSky-1238393111-1.xml,1238393111.0,41.01412351463223,36.011226150509,77.02534966514123,1.138926048871916,1378.5862777542402,0.24904336935906973,8.193620652271427,0.04534706863144871,3.4928738176264944,0.08361626823121349,0.21683752135136788,182143.51793514902,1.2991606954745625e-20,1.0912949841986327e-14,Klein_extrema,extrema,1,1.3169990469462076,8.852275293470655,96501.03944279681,-257.14213418361624,41.80813411560674,96285.70544272881,0.3211745421651962,0.3211745421651962,0.15,0.7068990975446595,1.027,1.0000091163941138,0.8006127125218534,4.015186874053666,-1.664813125946334,recede,1.445583475675786,4.254317253149585e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238515766-1.xml,1238515766.0,41.01412351463223,36.011226150509,77.02534966514123,1.138926048871916,1378.5862777542402,0.24904336935906973,8.193620652271427,0.04534706863144871,3.4928738176264944,0.08361626823121349,0.21683752135136788,182143.51793514902,1.2991606954745625e-20,1.0912949841986327e-14,Klein_extrema,extrema,1,1.3169990469462076,8.852275293470655,96501.03944279681,-257.14213418361624,41.80813411560674,96285.70544272881,0.3211745421651962,0.3211745421651962,0.15,0.7068990975446595,1.027,1.0000091163941138,0.8006127125218534,4.015186874053666,-1.664813125946334,recede,1.445583475675786,4.254317253149585e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238533958-1.xml,1238533958.0,41.01412351463223,36.011226150509,77.02534966514123,1.138926048871916,1378.5862777542402,0.24904336935906973,8.193620652271427,0.04534706863144871,3.4928738176264944,0.08361626823121349,0.21683752135136788,182143.51793514902,1.2991606954745625e-20,1.0912949841986327e-14,Klein_extrema,extrema,1,1.3169990469462076,8.852275293470655,96501.03944279681,-257.14213418361624,41.80813411560674,96285.70544272881,0.3211745421651962,0.3211745421651962,0.15,0.7068990975446595,1.027,1.0000091163941138,0.8006127125218534,4.015186874053666,-1.664813125946334,recede,1.445583475675786,4.254317253149585e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238754998-1.xml,1238754998.0,49.325931386189914,46.90485337143724,96.23078475762716,1.0516167910297103,885.2234849293989,0.2897211596404937,6.406663770357406,0.04779125284404922,4.598989765733037,-0.15057339386301338,0.22227873553545877,186714.1378497854,2.1542762784370035e-20,1.8095920738870833e-14,Klein_extrema,extrema,1,0.8329460074110941,8.756084781440777,61965.64394505792,639.4087149743893,-75.2866969315067,62529.7659631008,0.20857684806433924,0.20857684806433924,0.15,0.6846012747565856,1.027,1.0000058538564454,0.7753613969385035,3.888535240617406,-1.7914647593825936,recede,1.4818582369030586,2.731799674492125e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238573777-1.xml,1238573777.0,41.01412351463223,36.011226150509,77.02534966514123,1.138926048871916,1378.5862777542402,0.24904336935906973,8.193620652271427,0.04534706863144871,3.4928738176264944,0.08361626823121349,0.21683752135136788,182143.51793514902,1.2991606954745625e-20,1.0912949841986327e-14,Klein_extrema,extrema,1,1.3169990469462076,8.852275293470655,96501.03944279681,-257.14213418361624,41.80813411560674,96285.70544272881,0.3211745421651962,0.3211745421651962,0.15,0.7068990975446595,1.027,1.0000091163941138,0.8006127125218534,4.015186874053666,-1.664813125946334,recede,1.445583475675786,4.254317253149585e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238782700-1.xml,1238782700.0,49.325931386189914,46.90485337143724,96.23078475762716,1.0516167910297103,885.2234849293989,0.2897211596404937,6.406663770357406,0.04779125284404922,4.598989765733037,-0.15057339386301338,0.22227873553545877,186714.1378497854,2.1542762784370035e-20,1.8095920738870833e-14,Klein_extrema,extrema,1,0.8329460074110941,8.756084781440777,61965.64394505792,639.4087149743893,-75.2866969315067,62529.7659631008,0.20857684806433924,0.20857684806433924,0.15,0.6846012747565856,1.027,1.0000058538564454,0.7753613969385035,3.888535240617406,-1.7914647593825936,recede,1.4818582369030586,2.731799674492125e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238845539-1.xml,1238845539.0,39.46183311378695,17.37142965017508,56.83326276396203,2.271651436206877,1210.2297480844713,0.3269890575524225,7.121107830298095,0.02991568241348689,1.7002058393689383,0.5106305286888893,0.09132236187670208,76710.78397642975,6.3026249793721585e-21,5.294204982672613e-15,Klein_deformada,extrema,1,0.6707869313608114,8.823992229789955,84716.082365913,716.1997486738387,255.3152643444446,85687.59737893128,0.2858230588940676,0.2858230588940676,0.15,0.6653759822483996,1.027,1.0000080030764342,0.7535857167085156,3.779335579170909,-1.9006644208290906,recede,0.6088157458446805,3.7347690025886784e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238839513-1.xml,1238839513.0,49.325931386189914,46.90485337143724,96.23078475762716,1.0516167910297103,885.2234849293989,0.2897211596404937,6.406663770357406,0.04779125284404922,4.598989765733037,-0.15057339386301338,0.22227873553545877,186714.1378497854,2.1542762784370035e-20,1.8095920738870833e-14,Klein_extrema,extrema,1,0.8329460074110941,8.756084781440777,61965.64394505792,639.4087149743893,-75.2866969315067,62529.7659631008,0.20857684806433924,0.20857684806433924,0.15,0.6846012747565856,1.027,1.0000058538564454,0.7753613969385035,3.888535240617406,-1.7914647593825936,recede,1.4818582369030586,2.731799674492125e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1238662706-1.xml,1238662706.0,41.01412351463223,36.011226150509,77.02534966514123,1.138926048871916,1378.5862777542402,0.24904336935906973,8.193620652271427,0.04534706863144871,3.4928738176264944,0.08361626823121349,0.21683752135136788,182143.51793514902,1.2991606954745625e-20,1.0912949841986327e-14,Klein_extrema,extrema,1,1.3169990469462076,8.852275293470655,96501.03944279681,-257.14213418361624,41.80813411560674,96285.70544272881,0.3211745421651962,0.3211745421651962,0.15,0.7068990975446595,1.027,1.0000091163941138,0.8006127125218534,4.015186874053666,-1.664813125946334,recede,1.445583475675786,4.254317253149585e+22,True,True,True,True,True,True
H1L1V1-GSTLAL_AllSky-1239082262-1.xml,1239082262.0,46.66456016783034,23.212604041656075,69.87716420948641,2.010311298296764,830.2259747120221,0.23957371340459022,8.882374903402624,0.032825654613575124,2.2937636577166742,0.5441061720859335,0.15133817489640175,127124.06691297748,1.5725226314079586e-20,1.3209190103826853e-14,Klein_deformada,extrema,1,1.1819943178412975,8.742156476197305,58115.81822984155,398.4207416034824,272.05308604296675,58786.292057488,0.19608996320210298,0.19608996320210298,0.15,0.712296831810389,1.027,1.0000054901657671,0.806728949788245,4.04584600468301,-1.6341539953169901,recede,1.0089211659760116,2.5620773579613e+22,True,True,True,True,True,True
