Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,volatility,symbol,klein_deformation,klein_state,klein_twist_factor,klein_phase,klein_frequency_alignment
2015-07-29 00:00:00-04:00,47.810001373291016,49.52000045776367,47.38999938964844,48.790000915527344,366893,0.0,0.0,,,CL=F,,market_normal,0.996,0.0,1.0
2015-07-30 00:00:00-04:00,48.83000183105469,49.36000061035156,48.34000015258789,48.52000045776367,247662,0.0,0.0,-0.005549299082012057,,CL=F,0.05489735599066224,market_normal,0.996,0.09774417225296211,0.9952268404113358
2015-07-31 00:00:00-04:00,48.470001220703125,48.619998931884766,46.70000076293945,47.119998931884766,334474,0.0,0.0,-0.029278576835034417,,CL=F,0.28964314801898605,market_elevated,1.0,0.19548834450592423,0.9809529277502608
2015-08-03 00:00:00-04:00,46.86000061035156,46.939998626708984,45.08000183105469,45.16999816894531,371085,0.0,0.0,-0.042264407545803184,,CL=F,0.4181076190860365,market_volatile,1.0,0.4887208612648105,0.8829341324146942
2015-08-04 00:00:00-04:00,45.349998474121094,46.22999954223633,45.290000915527344,45.7400016784668,285786,0.0,0.0,0.01254011616090676,,CL=F,0.12405516640489832,market_elevated,1.0,0.5864650335177727,0.8329022008651835
2015-08-05 00:00:00-04:00,45.959999084472656,46.70000076293945,44.83000183105469,45.150001525878906,367326,0.0,0.0,-0.012982911631692746,,CL=F,0.12843559359607026,market_elevated,1.0,0.6842092057707347,0.7749191190627145
2015-08-06 00:00:00-04:00,45.15999984741211,45.27000045776367,44.20000076293945,44.65999984741211,360977,0.0,0.0,-0.010912070663406402,,CL=F,0.10794945793173627,market_elevated,1.0,0.7819533780236969,0.7095384120130585
2015-08-07 00:00:00-04:00,44.81999969482422,45.15999984741211,43.70000076293945,43.869998931884766,400070,0.0,0.0,-0.017847552164514183,,CL=F,0.17655985202044672,market_elevated,1.0,0.879697550276659,0.6373842248137511
2015-08-10 00:00:00-04:00,43.58000183105469,45.0099983215332,43.349998474121094,44.959999084472656,491433,0.0,0.0,0.02454249439144177,,CL=F,0.2427906716855675,market_elevated,1.0,1.1729300670355454,0.387452152412133
2015-08-11 00:00:00-04:00,44.810001373291016,45.34000015258789,42.689998626708984,43.08000183105469,538005,0.0,0.0,-0.04271429043050512,,CL=F,0.42255815968775756,market_volatile,1.0,1.2706742392885075,0.29563683910835226
2015-08-12 00:00:00-04:00,43.27000045776367,43.869998931884766,42.79999923706055,43.29999923706055,492271,0.0,0.0,0.005093722596817482,,CL=F,0.05039049050745726,market_normal,0.996,1.3684184115414695,0.2009992821778669
2015-08-13 00:00:00-04:00,43.34000015258789,43.720001220703125,41.90999984741211,42.22999954223633,420146,0.0,0.0,-0.025021759282517486,,CL=F,0.24753187862907036,market_elevated,1.0,1.4661625837944317,0.10444292194529747
2015-08-14 00:00:00-04:00,42.22999954223633,42.959999084472656,41.349998474121094,42.5,317211,0.0,0.0,0.006373217824293313,,CL=F,0.06304810797463949,market_normal,0.996,1.5639067560473938,0.006889516244025443
2015-08-17 00:00:00-04:00,42.18000030517578,42.689998626708984,41.63999938964844,41.869998931884766,314275,0.0,0.0,-0.014934521409594963,,CL=F,0.1477422150538399,market_elevated,1.0,1.85713927280628,-0.2824459711623688
2015-08-18 00:00:00-04:00,41.880001068115234,42.900001525878906,41.43000030517578,42.619998931884766,200185,0.0,0.0,0.017754047088332874,,CL=F,0.17563483763967594,market_elevated,1.0,1.954883445059242,-0.37471292301652365
2015-08-19 00:00:00-04:00,42.40999984741211,42.68000030517578,40.400001525878906,40.79999923706055,107578,0.0,0.0,-0.04364153889848965,,CL=F,0.4317311180175304,market_volatile,1.0,2.0526276173122042,-0.4634027457076933
2015-08-20 00:00:00-04:00,40.58000183105469,41.47999954223633,40.209999084472656,41.13999938964844,380433,0.0,0.0,0.00829880667822758,,CL=F,0.08209731315241352,market_normal,0.996,2.1503717895651664,-0.5476687778806869
2015-08-21 00:00:00-04:00,41.029998779296875,41.400001525878906,39.86000061035156,40.45000076293945,377181,0.0,0.0,-0.016914207023049615,,CL=F,0.16732658134321418,market_elevated,1.0,2.248115961818128,-0.6267065890965737
2015-08-24 00:00:00-04:00,40.29999923706055,40.470001220703125,37.75,38.2400016784668,468366,0.0,0.0,-0.05618453028963753,,CL=F,0.5558147281115811,market_extreme,1.009,2.541348478577015,-0.8251977187240445
2015-08-25 00:00:00-04:00,38.18000030517578,39.88999938964844,38.15999984741211,39.310001373291016,375650,0.0,0.0,0.027596842292511005,,CL=F,0.2730063118171018,market_elevated,1.0,2.6390926508299772,-0.8763812555191112
2015-08-26 00:00:00-04:00,39.689998626708984,39.86000061035156,38.52000045776367,38.599998474121094,368722,0.0,0.0,-0.01822673742842807,,CL=F,0.18031100475376569,market_elevated,1.0,2.736836823082939,-0.9191985771279645
2015-08-27 00:00:00-04:00,38.959999084472656,42.86000061035156,38.95000076293945,42.560001373291016,533682,0.0,0.0,0.09766264036032185,0.5295382443338029,CL=F,0.65,market_extreme,1.009,2.834580995335901,-0.9532409357322082
2015-08-28 00:00:00-04:00,42.68000030517578,45.900001525878906,41.779998779296875,45.220001220703125,666328,0.0,0.0,0.06062461654402069,0.5784053472935724,CL=F,0.5997390133472111,market_extreme,1.009,2.9323251675888633,-0.978183352111057
2015-08-31 00:00:00-04:00,45.0,49.33000183105469,43.599998474121094,49.20000076293945,757503,0.0,0.0,0.08435414516057659,0.6444110989955856,CL=F,0.65,market_extreme,1.009,3.2255576843477503,-0.9964770073300273
2015-09-01 00:00:00-04:00,48.099998474121094,48.869998931884766,44.150001525878906,45.40999984741211,713418,0.0,0.0,-0.08016129725552866,0.6890767240510111,CL=F,0.65,market_extreme,1.009,3.323301856600712,-0.9835362579633666
2015-09-02 00:00:00-04:00,44.2599983215332,46.77000045776367,43.209999084472656,46.25,689301,0.0,0.0,0.018329122208801098,0.6906674012450555,CL=F,0.18132386307210413,market_elevated,1.0,3.421046028853674,-0.9612063575557123
2015-09-03 00:00:00-04:00,46.11000061035156,48.41999816894531,45.650001525878906,46.75,539450,0.0,0.0,0.010752791776261697,0.6897105499846472,CL=F,0.10637376528296141,market_elevated,1.0,3.518790201106636,-0.9297004744635539
2015-09-04 00:00:00-04:00,46.68000030517578,47.22999954223633,45.61000061035156,46.04999923706055,385631,0.0,0.0,-0.015086509601012306,0.6908198775515798,CL=F,0.14924578329323446,market_elevated,1.0,3.6165343733595976,-0.8893193739028528
2015-09-08 00:00:00-04:00,45.81999969482422,46.40999984741211,44.13999938964844,45.939998626708984,508815,0.0,0.0,-0.0023915787658755276,0.6874436955512153,CL=F,0.02365908720176136,market_normal,0.996,4.007511062371447,-0.6479408456553103
2015-09-09 00:00:00-04:00,45.790000915527344,46.2599983215332,44.04999923706055,44.150001525878906,422735,0.0,0.0,-0.039743205756596164,0.6971144272734598,CL=F,0.393166214757148,market_volatile,1.0,4.1052552346244084,-0.5705157905411419
2015-09-10 00:00:00-04:00,44.15999984741211,46.040000915527344,43.36000061035156,45.91999816894531,498992,0.0,0.0,0.03930775052521387,0.6929652136760445,CL=F,0.38885840209434186,market_volatile,1.0,4.202999406877371,-0.4876444095947611
2015-09-11 00:00:00-04:00,45.709999084472656,45.880001068115234,44.15999984741211,44.630001068115234,395838,0.0,0.0,-0.028494409562573746,0.7014274718649146,CL=F,0.28188564400338134,market_elevated,1.0,4.300743579130333,-0.4001178194693496
2015-09-14 00:00:00-04:00,44.779998779296875,44.970001220703125,43.59000015258789,44.0,326269,0.0,0.0,-0.014216668655590958,0.6972776302330022,CL=F,0.14064073834425397,market_elevated,1.0,4.59397609588922,-0.11813635519779958
2015-09-15 00:00:00-04:00,44.11000061035156,45.25,43.91999816894531,44.59000015258789,335953,0.0,0.0,0.013319988143144577,0.6982468049637285,CL=F,0.13177017855387946,market_elevated,1.0,4.6917202681421815,-0.020667240676559926
