Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,returns,volatility,symbol,klein_deformation,klein_state,klein_twist_factor,klein_phase,klein_frequency_alignment
2015-07-30 00:00:00-04:00,1226.0400390625,1233.0,1220.97998046875,1232.0699462890625,3579410000,0.0,0.0,,,^RUT,,market_normal,0.996,0.0,1.0
2015-07-31 00:00:00-04:00,1235.1700439453125,1244.97998046875,1232.949951171875,1238.6800537109375,3681340000,0.0,0.0,0.005350701764635991,,^RUT,0.094044515797037,market_normal,0.996,0.09774417225296211,0.9952268404113358
2015-08-03 00:00:00-04:00,1238.3199462890625,1238.969970703125,1224.8699951171875,1231.7900390625,3476770000,0.0,0.0,-0.00557791210080026,,^RUT,0.09803798936154696,market_normal,0.996,0.39097668901184846,0.9245372929236166
2015-08-04 00:00:00-04:00,1232.52001953125,1237.199951171875,1226.3699951171875,1228.8499755859375,3546710000,0.0,0.0,-0.002389674928615271,,^RUT,0.04200118628537147,market_normal,0.996,0.4887208612648105,0.8829341324146942
2015-08-05 00:00:00-04:00,1233.719970703125,1243.1600341796875,1229.510009765625,1231.75,3968680000,0.0,0.0,0.002357169621724726,,^RUT,0.04142986947837628,market_normal,0.996,0.5864650335177727,0.8329022008651835
2015-08-06 00:00:00-04:00,1232.43994140625,1232.77001953125,1207.77001953125,1215.8499755859375,4246570000,0.0,0.0,-0.01299252184983546,,^RUT,0.22835797622395118,market_elevated,1.0,0.6842092057707347,0.7749191190627145
2015-08-07 00:00:00-04:00,1209.47998046875,1211.9300537109375,1200.4100341796875,1206.9000244140625,3602320000,0.0,0.0,-0.007388291721648115,,^RUT,0.12985741835247344,market_elevated,1.0,0.7819533780236969,0.7095384120130585
2015-08-10 00:00:00-04:00,1212.4200439453125,1223.3900146484375,1212.4200439453125,1222.6700439453125,3514460000,0.0,0.0,0.012981919075380047,,^RUT,0.22817162070767952,market_elevated,1.0,1.0751858947825832,0.4755687238030446
2015-08-11 00:00:00-04:00,1214.1400146484375,1218.6700439453125,1205.8699951171875,1211.1400146484375,3708880000,0.0,0.0,-0.009474951025675728,,^RUT,0.16653276908453002,market_elevated,1.0,1.1729300670355454,0.387452152412133
2015-08-12 00:00:00-04:00,1203.1700439453125,1210.97998046875,1189.4200439453125,1208.97998046875,4269130000,0.0,0.0,-0.001785064176665885,,^RUT,0.03137448199238222,market_normal,0.996,1.2706742392885075,0.29563683910835226
2015-08-13 00:00:00-04:00,1208.5699462890625,1213.4100341796875,1203.6400146484375,1204.739990234375,3221300000,0.0,0.0,-0.003513244822913814,,^RUT,0.061749172871318474,market_normal,0.996,1.3684184115414695,0.2009992821778669
2015-08-14 00:00:00-04:00,1202.1099853515625,1212.7900390625,1199.4599609375,1212.68994140625,2795590000,0.0,0.0,0.006577216346356507,,^RUT,0.11560186939844042,market_elevated,1.0,1.4661625837944317,0.10444292194529747
2015-08-17 00:00:00-04:00,1209.239990234375,1225.0899658203125,1206.4000244140625,1225.0899658203125,2867690000,0.0,0.0,0.010173298519032857,,^RUT,0.1788070005329938,market_elevated,1.0,1.759395100553318,-0.1874826999171472
2015-08-18 00:00:00-04:00,1224.0799560546875,1224.1199951171875,1214.260009765625,1214.8900146484375,2949990000,0.0,0.0,-0.008360733013997755,,^RUT,0.1469491522040028,market_elevated,1.0,1.85713927280628,-0.2824459711623688
2015-08-19 00:00:00-04:00,1208.550048828125,1211.6800537109375,1196.6600341796875,1202.97998046875,3512920000,0.0,0.0,-0.009851754257254774,,^RUT,0.17315550363849389,market_elevated,1.0,1.954883445059242,-0.37471292301652365
2015-08-20 00:00:00-04:00,1193.9000244140625,1193.9300537109375,1172.52001953125,1172.52001953125,3922470000,0.0,0.0,-0.025646500095099934,,^RUT,0.45076567325677125,market_volatile,1.0,2.0526276173122042,-0.4634027457076933
2015-08-21 00:00:00-04:00,1158.0,1172.760009765625,1152.3699951171875,1156.7900390625,5018240000,0.0,0.0,-0.013506333803254549,,^RUT,0.2373887909648126,market_elevated,1.0,2.1503717895651664,-0.5476687778806869
2015-08-24 00:00:00-04:00,1119.760009765625,1148.5799560546875,1105.9300537109375,1111.68994140625,6612690000,0.0,0.0,-0.03976763433882666,,^RUT,0.65,market_extreme,1.009,2.443604306324053,-0.7661365811216346
2015-08-25 00:00:00-04:00,1133.1300048828125,1133.1500244140625,1104.050048828125,1104.0999755859375,5183560000,0.0,0.0,-0.006850825926762147,,^RUT,0.12041086112299214,market_elevated,1.0,2.541348478577015,-0.8251977187240445
2015-08-26 00:00:00-04:00,1119.280029296875,1132.6300048828125,1102.5799560546875,1132.18994140625,5338250000,0.0,0.0,0.025123257116295275,,^RUT,0.4415690977886502,market_volatile,1.0,2.6390926508299772,-0.8763812555191112
2015-08-27 00:00:00-04:00,1140.9200439453125,1157.9000244140625,1133.77001953125,1153.6099853515625,4976390000,0.0,0.0,0.018742384861949728,,^RUT,0.32941819349254825,market_volatile,1.0,2.736836823082939,-0.9191985771279645
2015-08-28 00:00:00-04:00,1149.550048828125,1163.050048828125,1149.469970703125,1162.9100341796875,3949080000,0.0,0.0,0.008029370534064093,0.2310958859893581,^RUT,0.14112508924003256,market_elevated,1.0,2.834580995335901,-0.9532409357322082
