pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1455-3330,54009.708078299685,-121745.57858120721,0.2710523006279739,1571.0481325829755,0.0,5.288729294177031
J1455-3330,54012.16458921336,-122960.80310250826,0.19886503104051878,1200.5447689754026,0.006725560338602929,3.0513511360094583
J1455-3330,54016.25522990649,-123985.29274948219,0.16166707686934534,1575.6676459301625,0.017925124180168207,3.688703053678964
J1455-3330,54017.588922032104,-124822.30094313117,0.24921719155622601,1381.9033964333667,0.021576574216067693,4.178957916225713
J1455-3330,54030.25079979491,-125707.02274674704,0.2370096557186322,1240.849050060728,0.05624290621552768,3.1475741130828396
J1455-3330,54038.58986884117,-126490.10110229875,0.14176453038267406,1469.6645468964748,0.07907403296778508,1.970061174896351
J1455-3330,54066.62956613704,-127274.48211074229,0.20103836766634048,1558.3425702884888,0.1558425402802278,5.2834229547031555
J1455-3330,54093.26160647524,-128053.38992817656,0.23246071507949778,1375.229126739048,0.22875709288309662,5.660736878537385
J1455-3330,54098.49330318157,-128534.12558997588,0.11136581450486026,1476.5431616122664,0.24308069782856054,3.2858639888989174
J1455-3330,54146.60535894704,-128690.93951475271,0.14156846977104748,1591.7450880757176,0.3748043275766021,0.7161369633685482
J1455-3330,54153.39263347851,-128728.41402435748,0.07644401763749263,1296.280329485202,0.393386872495061,4.177341049569527
J1455-3330,54173.487977019046,-128983.34261106243,0.29692006957670836,1528.1797827690752,0.44840492462521575,4.385997028569868
J1455-3330,54176.00565602659,-128897.20897338426,0.07146941260578395,1318.0948437388706,0.4552979540777607,4.438204428192158
J1455-3330,54207.48579254165,-127940.19188999047,0.09215153128089436,1370.535039996064,0.5414858706145529,4.155723253534852
J1455-3330,54226.62192373878,-127051.32469524723,0.16995798741603496,1312.7063473989044,0.5938777424752697,2.002145577169486
J1455-3330,54232.49125369698,-126130.81530938158,0.2663179583861348,1378.404699373649,0.6099470921212683,4.6137264230400135
J1455-3330,54236.137053163584,-125235.26267840168,0.13897050573698988,1202.035612971313,0.6199287470606393,0.7171456808208561
J1455-3330,54255.72478069781,-124399.57447040598,0.24214903688283645,1321.3755389321086,0.673557022308355,3.625499844484544
J1455-3330,54257.27828307821,-123543.28451191922,0.21900851832905904,1378.1176255750784,0.677810280023336,6.13994096468965
J1455-3330,54274.79514744703,-122493.88533829298,0.20966601928991974,1452.8960734824384,0.7257688409236044,1.2561837969289797
J1455-3330,54351.064565465975,-121240.39383976757,0.26125431274171,1454.9445564703635,0.9345831270808742,3.9682049333342846
J1455-3330,54358.54310961339,-120155.78948813431,0.053542572407156416,1433.5142473881972,0.9550582650614792,0.8104666865694128
J1455-3330,54359.24525541433,-119054.17096124934,0.2822882596400979,1317.2127318369187,0.9569806354952651,3.676279198409553
J1455-3330,54389.32915093918,-118014.21190616128,0.2573065450840733,1578.9617263742982,1.0393458525379684,3.026651291096975
J1455-3330,54400.42589785325,-117084.14661008015,0.2844668049129568,1356.7879294964398,1.069727089811272,1.4029132600069971
J1455-3330,54419.47290384534,-116248.70177521731,0.2483969709641718,1286.7575764956232,1.1218749501592102,3.1912848955482076
J1455-3330,54424.78533849314,-115341.9182661495,0.2696478518635681,1421.805175867195,1.1364196035412768,2.740620887515931
J1455-3330,54431.34252683951,-114594.7198714337,0.1007695120498698,1499.5714679523653,1.1543722068167617,4.596419922321296
J1455-3330,54432.160055184766,-113695.27662622051,0.12980726671926263,1204.8934291289065,1.1566104774403299,2.526067638137924
J1455-3330,54494.039835950134,-112415.6969399464,0.12880525336768273,1310.537602958219,1.3260280839163552,3.5952270282974226
J1455-3330,54498.70560392593,-111627.19670981944,0.07729168646951419,1529.9911410400118,1.3388022604414724,3.3794590729477534
J1455-3330,54499.29082246349,-111036.66755460839,0.23239481382114768,1402.8084373542392,1.3404045014751622,4.433420702867558
J1455-3330,54519.60296446345,-110221.52117430329,0.08404272317176821,1363.3953218319657,1.3960161154380886,0.10283664377512025
J1455-3330,54539.43906992016,-109237.05071411183,0.06312729151976516,1572.3605118329247,1.4503244123763883,2.773769333079443
J1455-3330,54551.76261246311,-108362.57352448642,0.24386171751376595,1235.8140388491354,1.4840644330278656,3.716488598598694
J1455-3330,54552.95366443731,-107436.05849311827,0.27616579243298234,1446.2280803111396,1.4873253556129282,4.586339786626894
J1455-3330,54577.42358330009,-106457.27868495004,0.2410308369912833,1336.8754864975108,1.5543203422324643,2.2097351146107513
J1455-3330,54585.194476710174,-105180.9676357303,0.2563380532079941,1228.3293593171702,1.5755958888719743,5.243146222765425
J1455-3330,54589.841322965796,-103961.23974284765,0.1989054194576928,1285.4978034443282,1.5883182605506114,5.831495961662881
J1455-3330,54594.5385394482,-103068.454823019,0.2719365844786883,1451.1732852069138,1.6011785383942905,1.9558527582980574
J1455-3330,54598.17090506153,-102527.29957937912,0.17417587058946377,1211.310773541823,1.6111234134479024,0.00475688976280253
J1455-3330,54616.27037153587,-101909.16713794864,0.2970806546218662,1436.8995261557404,1.6606770519813485,2.3371850815964947
J1455-3330,54626.26251084392,-101572.39213999815,0.07585376069236223,1582.7401684869217,1.6880340384510104,4.534430481086808
J1455-3330,54640.796692039585,-101100.38309024225,0.25229517667534596,1518.0384249481076,1.72782645787789,1.3308655737036617
J1455-3330,54710.15020497532,-100460.19827351943,0.21034735400281884,1338.2388317335383,1.9177060278593638,2.4633235838747183
J1455-3330,54733.053123063786,-99393.39994612623,0.19516151705529877,1255.2830585446434,1.9804108001754983,1.5695301415685066
J1455-3330,54738.23342174248,-98025.63125202664,0.23145263271528033,1386.0257735651915,1.9945936849905384,1.1747554619225298
J1455-3330,54749.68153081452,-96425.02502837937,0.2600728826997122,1357.180174471362,2.0259368994246074,3.8345741808021074
J1455-3330,54772.795028449436,-94457.32655990327,0.2657210167101275,1588.6931840095408,2.0892182071177303,5.036718089992384
J1455-3330,54786.66779873533,-92192.84942837938,0.09384524073599625,1595.9472218033688,2.127199782164673,3.5497457074809446
J1455-3330,54810.06017614852,-89713.74160608136,0.09925898243824231,1364.2338625295165,2.191244621078269,3.551507803116799
J1455-3330,54845.18394513132,-87345.59262873558,0.05404162737839928,1259.5135934119746,2.2874082596348675,2.771456475320086
J1455-3330,54850.66803589674,-85108.41810898879,0.0829606144480682,1564.2438198571622,2.3024228818536807,5.984088656990501
J1455-3330,54864.22962163668,-82707.67477843432,0.11597062321248115,1517.4169102667975,2.339552480046532,1.7432487337483948
J1455-3330,54869.27515356378,-79935.6697108461,0.2302589556375707,1404.509682662279,2.353366393604639,1.0161872364907936
J1455-3330,54905.9706867019,-77485.12203947382,0.16894187725062754,1346.1418572060566,2.453833287891067,2.7666751303692507
J1455-3330,54934.506864035146,-75371.17786701351,0.23947588389600433,1379.266331039891,2.531961083464641,3.3865104795295906
J1455-3330,54944.50058248557,-73035.40154012965,0.17163396195497266,1560.752470122044,2.559322393390509,5.378143303121824
J1455-3330,54947.32360761139,-70921.20593460255,0.18889936322749207,1273.8573791054155,2.567051414953332,0.5183808769034997
J1455-3330,54948.11789195691,-69003.37415030494,0.07776664664839562,1522.7134084493885,2.5692260469739114,4.483929157205488
J1455-3330,54952.57665358094,-66906.06108373859,0.24413957116900814,1207.2762531308622,2.5814334709959,5.643277825482166
J1455-3330,54953.1231738767,-64740.84919254142,0.23953163304988873,1568.228797256834,2.5829297620178413,5.192052145892852
J1455-3330,54964.520130698365,-62631.79700765128,0.12689039792015488,1400.1189118584823,2.614132929222943,1.1340085715116501
J1455-3330,54967.42234307416,-60406.78892061133,0.13214451945010047,1290.6991305364688,2.622078753660443,4.4505944004786
J1455-3330,55015.33132168227,-58318.927426494665,0.10492036264328387,1201.142601126873,2.7532463884533502,4.889671473129198
J1455-3330,55027.49732136492,-56145.89819995871,0.2534599190090382,1423.8185874979097,2.7865550802607406,2.85558060711589
J1455-3330,55027.554285027974,-53740.94128162129,0.23675170049044508,1297.7951482239353,2.7867110382704694,3.0539341244390243
J1455-3330,55062.02791380723,-51206.37870934327,0.20228693454606317,1452.5057344043373,2.881094689959052,4.754644582706945
J1455-3330,55064.84146449606,-48577.516956694424,0.10970552578242436,1312.467712580819,2.8887977719270967,2.415087152892724
J1455-3330,55070.080634928374,-45643.53167531753,0.09296333315343606,1235.2096116760908,2.9031418388191335,4.727286829852169
J1455-3330,55070.74146978616,-42773.65562582005,0.06256721279365328,1402.0206519374237,2.9049511060546886,4.904028326647115
J1455-3330,55116.15593387323,-39795.94250926187,0.06140287044462987,1425.7942945152577,3.029289132302663,5.404522759482887
J1455-3330,55119.44373884812,-36405.11697951551,0.09678403495208175,1381.0360102158202,3.038290651741084,4.569080404964446
J1455-3330,55133.17852476067,-33165.39349526634,0.07513313308080553,1383.2142217319126,3.0758944461628532,2.4086680675799172
J1455-3330,55137.38394191657,-30535.522315415088,0.18902691823061074,1435.8600511600062,3.0874082508333514,1.6552351760082331
J1455-3330,55141.115745259005,-28156.34942064166,0.13952253194861924,1410.5414037640614,3.0976253715518673,1.365653830922568
J1455-3330,55155.45180665239,-25750.3702651968,0.1612364455420366,1253.0270155450633,3.136875368522117,0.11481750925583611
J1455-3330,55188.127931306095,-23422.870090241595,0.19851679589679744,1278.834258594013,3.2263377221256935,3.420116453590751
J1455-3330,55199.14184374392,-21191.68941647381,0.21477543633837842,1256.7164165716201,3.2564921709629986,0.6347187927513147
J1455-3330,55207.64310347544,-18871.506177052608,0.2120504299706445,1477.3182328878984,3.2797673516105594,1.9904055047736904
J1455-3330,55237.41931372166,-16404.64553798475,0.11521414670520812,1411.4393648667865,3.36129017227097,0.2986555981308854
J1455-3330,55271.99708496426,-13648.065463854453,0.25240675507402566,1371.9420494123713,3.4559589504848125,2.766993851011911
J1455-3330,55273.72035480636,-10369.401514246154,0.2794274174798075,1519.3355981091397,3.4606770061784453,3.5307098865603095
J1455-3330,55274.74191499777,-7148.572622338866,0.12898458680579883,1330.3178639043222,3.4634738855525993,1.6900863359464893
J1455-3330,55307.26200769706,-3862.9607896599796,0.054266354141516995,1427.2426652363845,3.552509046946962,5.035043534534822
J1455-3330,55353.18449653672,-200.3664397236092,0.27478854666212627,1229.7630405960795,3.678237969163681,0.27890480718853894
J1455-3330,55359.41500286533,3563.090431820323,0.28088718323836903,1497.7616335300447,3.695296165819701,3.0547011662273675
J1455-3330,55372.24463980644,7176.095485672661,0.06273661010325839,1478.076977926236,3.7304217974175407,2.9800605285935617
J1455-3330,55387.144623745226,10732.745549854406,0.05123914796480307,1520.9518517187528,3.7712157301725946,2.464403436327345
J1455-3330,55398.52905349513,14436.476559288238,0.25410119574818557,1553.7903832066215,3.802384600124413,0.38229563837042235
J1455-3330,55409.07539402183,17986.42634421024,0.12536583862077666,1503.2113069181673,3.831258906836802,4.819219502707789
J1455-3330,55416.895092171,21587.212177468842,0.27864554182399714,1537.7959560509175,3.8526680735696455,1.7159570004911586
J1455-3330,55419.90217429344,24985.688395530327,0.10418589331738666,1338.2618395846898,3.860901015725548,5.270703949240179
J1455-3330,55424.1423858232,28167.33650450636,0.26528865403164675,1337.334944805976,3.8725100821999057,0.8011729344446223
J1455-3330,55428.295656042574,31153.04624117197,0.06716106743125917,1577.7203279599266,3.8838811163391873,4.990153365265662
J1455-3330,55428.761814335,34119.52749582504,0.11515921182849341,1565.829814530482,3.885157388187028,5.708451384588791
J1455-3330,55445.173890394566,37022.04796013873,0.2932822197864103,1419.398936442089,3.93009120354519,0.3701838979620007
J1455-3330,55448.33179263933,40016.49052167938,0.10779916358282059,1346.6235141090583,3.9387370686916987,5.663241971120435
J1455-3330,55453.44945350281,43237.940965932765,0.08325324601876029,1546.4006121035202,3.9527484605150662,1.2906505636818935
J1455-3330,55457.3623120185,46905.16923895398,0.26426366311824884,1329.3644529709466,3.963461283282176,2.184699883008257
J1455-3330,55477.23332420122,50435.48097258726,0.07945019794036977,1261.4540331577778,4.01786514962774,2.000530298352089
J1455-3330,55487.62590819745,53924.6038529935,0.07436402714487587,1455.797070002192,4.04631849390216,4.396459502423177
J1455-3330,55490.9238608976,57567.23084888432,0.13085628354738393,1217.0487238931867,4.055347796298195,3.664489883799675
J1455-3330,55492.23307201623,61394.887916656975,0.2088321266492399,1351.640762466595,4.05893222098985,3.50669097337979
J1455-3330,55503.8973895692,65184.15232048159,0.2276865934446739,1523.0655262778487,4.090867381983622,4.560762154215347
J1455-3330,55557.535228819565,68786.93361219249,0.27030969595684895,1318.086478277134,4.237719782395288,3.8557438373571244
J1455-3330,55590.53252576686,72655.82471215572,0.18522788148977654,1572.5261916294132,4.328061457815671,0.5349554220832857
J1455-3330,55614.90148918913,76841.57617368919,0.14835444669024384,1582.3298666466549,4.394780043502921,3.9115531657920073
J1455-3330,55618.01376168426,81174.430530114,0.1397084404586163,1526.3265203060475,4.403300981203495,3.6070262058078484
J1455-3330,55621.12743106703,85083.55385016544,0.2617256821193685,1595.057327596825,4.411825743373967,0.32045957531503433
J1455-3330,55629.51839866942,88407.25957897077,0.2309538273706664,1412.305644604575,4.434798960628972,1.154945726731178
J1455-3330,55638.49194935464,91543.05631910887,0.2763572534312848,1427.6798208555886,4.459367203435879,0.8148802127564991
J1455-3330,55648.661187528145,94990.33745718606,0.29100886393290354,1534.4667261081913,4.487209060173743,0.6396875122357173
J1455-3330,55663.70899211939,98617.98490081281,0.12501270902095185,1397.1221023152361,4.5284077038184956,1.8885734295267227
J1455-3330,55673.41827656051,101841.98363894325,0.18241852967520988,1362.688002733228,4.554990275868096,0.36833821698336067
J1455-3330,55676.43137006211,104595.46018603239,0.20795520184120825,1445.9014364698155,4.56323967628317,4.528443146109247
J1455-3330,55690.148994432406,107362.35400535149,0.09096223669411439,1463.063804339553,4.600796484962958,1.9835636076218393
J1455-3330,55701.03110387956,110191.24068161398,0.06333675848124619,1500.3583286784665,4.630590076878514,1.8290726170055223
J1455-3330,55749.53365973821,112714.70687029888,0.26694097852882837,1467.2802789040343,4.763382837614036,3.668423895866326
J1455-3330,55778.662051731546,114622.89332092395,0.1838808776888433,1498.2887181053313,4.843132028560878,1.3280288522785995
J1455-3330,55827.58167189443,116255.67122619264,0.19269355409000982,1469.823868355501,4.977066649130042,4.056033295811744
J1455-3330,55845.107220170794,117979.13551557201,0.1887285863569887,1392.1780954000715,5.025048985273398,3.2249129487247643
J1455-3330,55851.88427343701,119988.71413705696,0.23874017620817262,1253.9738337345882,5.043603545892749,6.017793873120908
J1455-3330,55871.85891535602,122586.9044273905,0.08637548617051082,1514.1772915741035,5.098291134993379,2.69419191952899
J1455-3330,55893.372684013884,125208.01674936824,0.20351211019288318,1212.3116605550733,5.157192623447498,2.6714967732792942
J1455-3330,55902.465594332236,127499.10394075424,0.16736987789440755,1597.000036704536,5.182087655119919,2.19745456801774
J1455-3330,55907.90308553011,129571.37932172081,0.27423953987693106,1531.383395975872,5.196974694676042,0.18893864691923312
J1455-3330,55968.37468461385,131538.28911578166,0.17990523447408135,1468.364243192522,5.362536909826605,1.4050386326581545
J1455-3330,55980.78955141199,133653.20458387476,0.2857337435185414,1586.6427087417815,5.39652696266202,5.8718850931612465
J1455-3330,56025.97571748246,135690.59916892592,0.13831324854497667,1444.9881125824836,5.52023994300555,1.922358511159068
J1455-3330,56035.63979156541,137321.60277157536,0.29172367659749765,1222.5731522977392,5.546698735840447,6.2222966359937715
J1455-3330,56083.669117067555,138503.58445583025,0.2687894870229419,1423.752869605808,5.678195862471922,3.3875096075237963
J1455-3330,56091.98160117266,139637.07601554092,0.1960658224338387,1310.881674262777,5.700954203622102,4.6412848906176265
J1455-3330,56094.86209819213,140412.08059028664,0.13842748332975613,1347.7910111937747,5.708840574654186,2.5885911834585897
J1455-3330,56098.924957899304,141230.17077186808,0.14398083936314,1383.8340623400115,5.719964078301488,5.899915572372407
J1455-3330,56103.45642388336,141923.45456074702,0.24318802161457292,1509.8402985555135,5.732370556012806,5.866024580824828
J1455-3330,56105.26244823544,142663.61654631663,0.19515783779226115,1401.1716857483825,5.737315181206712,6.260828642142172
J1455-3330,56117.75214680297,143374.08652437385,0.15039689636733022,1389.8721163300315,5.771510112260884,3.4422762565596443
J1455-3330,56121.39839591687,144448.51278373276,0.2090137403530411,1320.7888550967384,5.781492998267443,3.725915483659641
J1455-3330,56141.37864526536,145777.6066236707,0.2333083494752361,1415.9488967410812,5.836195939673301,5.788488557150998
J1455-3330,56155.20131793387,147319.26724076824,0.055725128139616484,1299.3563417741263,5.87404035491905,1.1227118859389478
J1455-3330,56162.899643318764,148492.3622912192,0.07246570027937753,1304.397526163291,5.8951172211336855,4.762452199838727
J1455-3330,56167.33838855685,149228.0848050905,0.0736213601017698,1502.9035100578083,5.907269843277651,5.4101370138940865
J1455-3330,56171.13743705461,149537.8861518325,0.10798345131583369,1337.018905803636,5.9176710711976055,3.2008100954394294
J1455-3330,56194.93112144999,149555.0571451399,0.1567476098068285,1220.5598691756447,5.982814628748268,4.485117396581707
J1455-3330,56219.8757867244,149470.71925546718,0.2509124748231386,1337.4709143579923,6.051109400204553,0.543941665526475
J1455-3330,56226.66779359099,149700.34448600913,0.13777475874988937,1455.4288831466476,6.069704901550458,0.2536288337048873
J1455-3330,56228.5741314142,150092.22014255545,0.054369447095151194,1525.594234670929,6.074924170060272,0.8782780265622421
J1455-3330,56231.82553774421,150844.94754521054,0.17084046323793223,1584.7746725569446,6.08382603544018,1.8789748913051625
J1455-3330,56241.11217036655,151584.91277756912,0.29915714885615546,1498.4881685899904,6.109251449875053,5.225899732694494
J1455-3330,56257.42932679359,152445.54508661115,0.13725524891372975,1371.5406437667348,6.153925389442576,6.173896690389398
J1455-3330,56285.349284555916,153308.59514180923,0.2903136296918287,1319.647711681983,6.230366067778864,0.5930365209565309
J1455-3330,56301.3285298736,154245.25592026478,0.07533628278410566,1251.8519960683557,6.274114857149666,4.351301150053374
J1455-3330,56307.12678932154,155354.9607891926,0.0932749144763262,1451.0745737784457,6.289989626343204,0.7108041213997893
J1455-3330,56309.75337172545,156371.8840155709,0.23103051753642706,1403.9533256436025,6.297180817045209,4.278926783184247
J1455-3330,56330.44587385868,157528.91110852972,0.17530311224267658,1471.0806065776565,6.353833800298421,3.065573518947822
J1455-3330,56333.38244438274,158809.18595366186,0.24128045086647154,1294.8532625820278,6.361873692219177,2.1721969415911033
J1455-3330,56384.482913506436,159901.87514024205,0.2658895862572225,1329.4576672439782,6.501779151832307,4.832470970741312
J1455-3330,56410.86260576016,161127.77449352905,0.11277121901525865,1316.8381397994556,6.574002813033463,3.154226991097012
J1455-3330,56444.10375770225,162261.18153304327,0.2207072926099355,1519.0607368697642,6.6650121270433,1.8842813643639929
J1455-3330,56447.367694636785,163301.38271048863,0.20190030915843904,1268.4919259453386,6.673948299348664,5.519106657221798
J1455-3330,56447.7061582249,164224.58060330385,0.26538375729803276,1443.3888468097982,6.6748749621498025,3.5260455448394907
J1455-3330,56454.83329258893,164660.32424546435,0.1575259751524707,1220.5420063036427,6.694387992578366,0.028933516118257785
J1455-3330,56474.42827814312,164916.1293491068,0.062967607677665,1419.811030360688,6.74803613920173,2.2323831740645375
J1455-3330,56495.61746300866,165295.55237272067,0.19354653181812798,1225.5655903012223,6.806048965664545,1.2970245234807365
J1455-3330,56517.14316730262,165339.22758633416,0.28971957977961443,1270.3506363151948,6.864983132109344,4.021846310378855
J1455-3330,56525.89133778225,164775.98492339186,0.053657794876305856,1245.2101208214249,6.888934317542946,5.022241213437702
J1455-3330,56585.61395680924,164061.34326710965,0.11006449710561365,1338.6901415533707,7.052445937055592,3.342978268180815
J1455-3330,56593.78639793793,163388.34046424582,0.12901694749103,1337.4925670830917,7.074820861432573,2.2671950391899003
J1455-3330,56615.29071142985,162658.27624066756,0.2414597219727439,1530.5677122913025,7.133696463053155,1.3547878527046961
J1455-3330,56616.694460889325,161634.76968223942,0.13081923061704048,1290.2749805522114,7.137539719615713,0.4421037516315778
J1455-3330,56635.825974167994,160144.85914253478,0.10977096579907848,1234.5546967095909,7.189918948304746,2.9838508498257
J1455-3330,56650.10878883557,158565.9708459645,0.21213950361676026,1441.4047163256519,7.229023163684827,2.1277075902705462
J1455-3330,56660.74689745625,156571.04905270803,0.0616013222402499,1474.9802798400028,7.258148717745558,2.6417635354654934
J1455-3330,56663.61652220246,154418.45871943602,0.09264921498968674,1317.9294464085815,7.266005322115735,3.1661130792035905
J1455-3330,56665.313845703866,152126.79807299003,0.15200755716736092,1441.1256465445508,7.270652340600083,2.556409397267231
J1455-3330,56678.63053081799,149722.0323516054,0.1388999905850078,1510.4226272026576,7.307111437421771,1.6335590484478786
J1455-3330,56683.94834080041,147364.32302787088,0.13679145479584082,1339.021175630445,7.321670807667963,0.9078159311358718
J1455-3330,56689.92355592902,144871.4966643455,0.07713875327991544,1410.1415359732448,7.3380300551111075,5.775983173307651
J1455-3330,56716.603787461805,142326.72032225557,0.14021000486244917,1258.653309468928,7.411076548014017,5.682873364380619
J1455-3330,56720.34157418548,139706.8151773052,0.2494981929978507,1209.4587204280722,7.421310050337554,1.3488212000376905
J1455-3330,56727.012232201436,137401.07726178647,0.15346105044934882,1592.5471899243319,7.439573316637236,6.140683738411852
J1455-3330,56733.99395709041,135018.54508896693,0.19654279620392123,1319.8923402145479,7.458688237620053,2.701987064495384
J1455-3330,56749.73407123222,132735.38460029147,0.09089485232932938,1311.5608202887286,7.501782321512753,5.814174968239271
J1455-3330,56753.07321739453,130285.68304941323,0.06742784086714403,1589.298053269235,7.510924405461584,3.6618623113973783
J1455-3330,56770.32757563022,127599.71847054717,0.26998901048289015,1491.2934095052467,7.558164263738623,2.486155097340756
J1455-3330,56770.42397078842,125034.55001862302,0.1328431490364897,1434.1191551761933,7.558428179298381,3.219242663740715
J1455-3330,56786.25934234568,122404.93327832012,0.13758430826703316,1479.7293580373428,7.601783063780952,4.868388045953054
J1455-3330,56805.92362878981,120156.48626245082,0.2694219623697146,1483.9706266781611,7.655620945900408,4.246547362109084
J1455-3330,56820.62366571101,117770.83277991448,0.226942837227186,1505.334352117193,7.695867453555996,1.2253017935466701
J1455-3330,56827.94647872653,115379.21035530181,0.23906567774690324,1226.875692567968,7.715916222934554,2.060921342901665
J1455-3330,56843.35813104211,112887.36987545271,0.22050087104191568,1365.132567913155,7.758111027357759,3.2997806175640463
J1455-3330,56878.380235212615,110233.02044546735,0.0764480611978841,1318.0521271332066,7.8539963228280065,1.2004647421211203
J1455-3330,56880.42325529322,107476.94399644104,0.28949895526405695,1228.2278554068023,7.859589806963825,2.3980569744821665
J1455-3330,56881.45824351366,104428.072916037,0.2772840717819819,1365.0395987385714,7.862423450277827,5.785674886324664
J1455-3330,56882.49973803297,101454.56313714609,0.10905503170786361,1446.4693941652588,7.865274906867318,2.759316686099986
J1455-3330,56912.53161502963,98129.2370187243,0.2509985477859603,1271.3990719897674,7.947497704941663,0.8734939065303635
J1455-3330,56922.588141186,93962.671335277,0.15234910787432998,1322.0106975551416,7.975030972994708,2.9110905454549183
J1455-3330,56977.90313298032,89956.99247535077,0.22094174196612076,1455.6683287668616,8.126475166818981,1.987738965821947
J1455-3330,56982.576229678874,86304.78930280058,0.0914007499533085,1431.7298630228854,8.139269408293467,5.449813423930188
J1455-3330,56990.9616730665,82649.62752108372,0.18463856266410522,1547.5141852692896,8.16222750107273,6.162112407563981
J1455-3330,56991.82940254386,78919.73737034894,0.08165407488997652,1516.4923878601535,8.164603214905336,6.014301490062948
J1455-3330,56995.05896231407,75311.25644721132,0.18404179133952897,1586.2444209144119,8.173445267664295,5.488707388868612
J1455-3330,57070.58386582709,71410.35946789826,0.1108984890143032,1438.8773240453509,8.38022118419549,2.025544082796962
J1455-3330,57095.04315011425,67703.83055484534,0.16311663219220368,1479.3869465646505,8.447187054933789,0.0306186161976143
J1455-3330,57141.90461251748,64444.44624039096,0.2169923417936077,1544.2025035257611,8.575486746660626,2.5269593586564554
J1455-3330,57164.067500314115,61293.77423096546,0.2692686454151547,1535.9969779301073,8.636165426459765,5.743805927369415
J1455-3330,57200.94484476609,58204.89407723039,0.09132225077131952,1487.4886568104937,8.73713009299495,2.8817878222756974
J1455-3330,57211.82398931965,55254.172403727986,0.2733172788544246,1400.10248374959,8.76691556747424,2.554734940066723
J1455-3330,57218.39777561286,52308.718244758595,0.14750941198182255,1309.2827552922915,8.784913613451536,1.1156754985563921
J1455-3330,57223.220888284544,49322.26292581952,0.26094914215147025,1550.8863015741624,8.798118576276137,2.308552578581022
J1455-3330,57239.80749478376,46109.21849033455,0.17813697960444075,1510.662176894922,8.843530229935864,4.273328431877836
J1455-3330,57240.6451619825,42947.775307177006,0.265552142940735,1535.1627807833916,8.845823637735295,3.3504441785624834
J1455-3330,57254.29139493775,39851.31043850132,0.21570601688004992,1256.3157272588817,8.883184987373202,4.0746100309333
J1455-3330,57254.353874680164,36913.50109792239,0.1771790351541921,1325.9251512757098,8.883356047585158,4.442473243585255
J1455-3330,57282.65150469839,34156.96718656991,0.1281346582500822,1369.9540151598605,8.960830736204533,1.4686783455232657
J1455-3330,57285.63222202304,31731.12643527329,0.29222727190466385,1535.3407889202242,8.96899149547805,1.3964749939152057
J1455-3330,57290.41413148259,29802.958388432464,0.2502244144166044,1557.1546690858622,8.982083650055865,5.361717839462408
J1455-3330,57294.34174823698,27831.1188962782,0.14529679629306536,1313.9570857021145,8.992836878678416,3.9634043957175678
J1455-3330,57330.893988442396,25500.091765347843,0.09168089826476152,1474.5716669063058,9.092911458296266,3.87099003754507
J1455-3330,57354.91206474489,23191.375730840617,0.24488385464832346,1231.1256824610255,9.15866936740644,3.755383511175019
J1455-3330,57371.79875598157,21254.32705822521,0.29748607195272997,1363.8293087875045,9.204902608300838,0.5998609282759944
J1455-3330,57377.30147985136,19505.68956207847,0.11974373844811802,1394.667643100754,9.219968245179126,5.277970529341154
J1455-3330,57392.99186788134,17515.554832185157,0.27896576808374896,1506.2531259596462,9.262926186397415,0.9205169051295243
J1455-3330,57405.927715172445,15830.667854514151,0.08134267639698005,1556.788894734848,9.298342606085585,0.4794895404537982
J1455-3330,57415.72611390587,14162.286004795053,0.2880515635629635,1334.9132943297825,9.325169159770521,5.3503406916515885
J1455-3330,57416.17404521118,12454.770196035102,0.23633472811076583,1411.0955559767606,9.326395528847343,0.22290527558460127
J1455-3330,57432.48552803636,10652.598722234776,0.13664905731592586,1458.9792889470095,9.371053934939567,5.371493226474037
J1455-3330,57450.66448037509,8861.223538296674,0.12615795557405846,1331.4748915787259,9.420825193909389,0.4589132982659052
J1455-3330,57480.35453451105,6949.415260742041,0.21085883848483783,1594.2152852696177,9.502112131995514,3.2695581311537865
J1455-3330,57501.866681934094,5028.436156470919,0.198376785064675,1550.30975182801,9.561009181750606,5.6078631053234815
J1455-3330,57537.75058350258,3443.783820450566,0.2797341753734216,1318.5611315466467,9.659253949905256,2.2309267426237938
J1455-3330,57554.82844637841,1933.5880750347208,0.24156078355230354,1403.1784923996192,9.706010590222373,4.505655092092617
