pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J0613-0200,54001.31969126476,3239.443831333236,0.2134498773334042,1358.3764383255896,0.0,0.8015253524751316
J0613-0200,54005.16669424749,3228.2175376477458,0.29876318811981184,1308.5842652083963,0.010532520144365403,3.363678053380177
J0613-0200,54011.72956186402,3220.8350528962233,0.2844542413081405,1316.6635082003747,0.028500672414122612,5.930664894694338
J0613-0200,54017.10274736893,3210.1519418533258,0.05107043945902591,1249.3022479803526,0.043211652578152224,2.995810007525016
J0613-0200,54029.25182406643,3183.274648445221,0.27135969109057645,1522.3055330172028,0.07647401177732167,1.0320038617253644
J0613-0200,54038.118881437906,3123.9255771643393,0.06662269879369163,1203.6969258324314,0.10075069178136584,1.906434335255092
J0613-0200,54039.55628464662,3063.4967968010683,0.2882616465399612,1325.002182794081,0.10468608728777072,5.044755923080977
J0613-0200,54045.05248109689,2997.0553881057854,0.12045641977492118,1269.764217286566,0.11973385306538246,1.2771409881812517
J0613-0200,54049.339783088995,2937.6048771615615,0.14550870760281776,1435.6155762433361,0.13147184619913355,1.4482133036868348
J0613-0200,54054.566932123074,2866.291214540789,0.07290955129393197,1301.7009610458176,0.14578300029654367,0.4603288513848369
J0613-0200,54064.45801076319,2786.3503094309813,0.0780681895822274,1303.59938181124,0.17286329773697484,4.386033729243287
J0613-0200,54066.730273288376,2696.182274716257,0.23168514130732992,1395.3352575981276,0.17908441348012197,0.48266712621593655
J0613-0200,54077.138955211136,2601.2277029834972,0.2860830589370729,1461.0756157363703,0.20758183147535694,3.4417814279620416
J0613-0200,54079.281027133824,2509.589107945927,0.2026871237385774,1248.5218818260655,0.21344650477498198,3.9457139750894754
J0613-0200,54101.11810583196,2418.8623807304166,0.22896250388170275,1270.2045809861984,0.2732331678773489,4.230155326274655
J0613-0200,54101.74432543429,2326.5968921160934,0.2404924361492884,1298.869897837807,0.274947663708488,1.2285541209821744
J0613-0200,54109.03525404095,2249.293335424919,0.11570356863823543,1589.4992856471843,0.2949091383331676,6.227285465330652
J0613-0200,54110.86925957613,2186.19269896664,0.061307407730053734,1358.8609999771681,0.2999303718312649,5.500949627585484
J0613-0200,54112.37419922659,2122.496021092746,0.05046818597979215,1439.5960362524106,0.30405067203786834,0.11842319529133505
J0613-0200,54126.617574867916,2044.0532835119755,0.13766232073850465,1296.617125086391,0.3430469092488825,0.6382412169402016
J0613-0200,54144.35044625743,1967.1497564941278,0.11036605704980403,1396.1838100629952,0.39159686514076825,1.2674686451097585
J0613-0200,54155.91093556489,1894.581427048161,0.06557943126229641,1229.6476697543833,0.42324775989083885,2.8295746768478054
J0613-0200,54156.254086084744,1818.4195283860297,0.09488207312341669,1213.8968583689307,0.4241872548117238,1.5975873248546648
J0613-0200,54156.86315322708,1742.30929775578,0.08112472456698695,1387.493410728584,0.42585478976678787,1.08384360770971
J0613-0200,54161.85306053022,1663.0774854715537,0.2787195951543426,1359.463715007365,0.4395164114044089,1.0136712780939447
J0613-0200,54166.682967879824,1574.0691936469038,0.08506680336479223,1254.752127876731,0.45273997704329144,5.359306242862452
J0613-0200,54168.65292138447,1470.8549883937744,0.1844121159969198,1475.0405715682934,0.4581334157965993,2.986211675756394
J0613-0200,54174.535237701704,1373.0838256212091,0.19827648877804116,1597.1613963597058,0.4742383201559002,6.110942659092615
J0613-0200,54175.66799428172,1283.0791007468895,0.18587236442715843,1358.258728478685,0.47733963865012763,3.3284835157237396
J0613-0200,54175.92036406608,1195.7874598937663,0.074764108553997,1449.8234543669578,0.4780305894628782,3.1802884406174456
J0613-0200,54183.088838490345,1138.971655453524,0.1296995904376378,1585.1903769457942,0.4976568028078928,4.189727101036574
J0613-0200,54192.112089436305,1084.5000815815447,0.06281758311578832,1532.61398897875,0.5223611175127804,0.7228546775866107
J0613-0200,54195.856516179854,1014.9094442137815,0.148917478524079,1385.4208893210744,0.5326127992199656,0.17781000340173847
J0613-0200,54204.10469841502,941.3030850828699,0.097149732817898,1494.9957937839677,0.5551950914449327,6.010299538635792
J0613-0200,54206.80811283532,871.2793075447692,0.19040813332109496,1251.2540161002096,0.5625966367434924,6.22136079045741
J0613-0200,54216.147387075194,811.4185497895545,0.22320209846227512,1404.8415421855198,0.5881661760723682,3.153700574970813
J0613-0200,54221.8226675387,751.3287946095347,0.18302996505117664,1311.6241108719746,0.6037042471565666,4.649239894556963
J0613-0200,54227.893845340135,687.184364123671,0.15855917415284893,1264.4654751584644,0.620326226079051,2.4401555531776467
J0613-0200,54229.95807390661,616.9535465953143,0.14683335521417312,1370.5123625018139,0.6259777758845886,4.309127056889565
