pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1738+0333,54036.66933387435,39752.233320018175,0.19142876626146527,1580.1739459773248,0.0,5.890507897677111
J1738+0333,54057.57875506701,36386.06043668472,0.24662491395535002,1276.302874374051,0.057246875270791885,1.2983896748773205
J1738+0333,54061.56382248391,32722.68807516765,0.11999005404096878,1398.811201216617,0.06815739523494392,0.0730251215970057
J1738+0333,54066.216669456444,29216.369878362857,0.06285289643098617,1219.8190483965247,0.08089619598109266,6.088952594105095
J1738+0333,54066.35139976008,25847.55762769073,0.19488813299446783,1455.9792270754551,0.08126506744895907,0.8486098486134352
J1738+0333,54066.4220943213,22991.596361009197,0.10776446428307802,1437.274571059188,0.08145861860903644,3.9732942539470386
J1738+0333,54091.73648674713,20302.09297382767,0.09565340504583665,1534.1452270576217,0.150765647837874,2.1622414093444036
J1738+0333,54107.26966985083,17441.741088075985,0.2122803768012218,1548.736513289226,0.19329318542499652,0.1170809240466113
J1738+0333,54131.63477908868,14820.654518933929,0.18348155497377922,1284.96621166265,0.2600012189304025,0.6743711556810226
J1738+0333,54132.94826491682,12103.818655691266,0.2638270194726174,1543.6996654097675,0.2635973471388652,5.682872982246934
J1738+0333,54139.721030981396,9618.88873719442,0.2430347923861052,1592.0047977059012,0.2821401700398261,2.489277903359799
J1738+0333,54205.44223351942,6874.159777120168,0.1631459569916765,1553.8906290494842,0.46207501613981605,6.183420285092282
J1738+0333,54225.53366165682,3934.6093145242703,0.1273704293197972,1545.466881672809,0.5170823484804017,3.3012381236558994
J1738+0333,54305.74435958582,1474.3304253074382,0.29425505768011073,1428.8060974769553,0.7366872709417399,6.003335200628179
J1738+0333,54312.70000797468,-810.4283902953746,0.21875118946894162,1462.0524656128623,0.755730798358192,1.970351906220472
J1738+0333,54323.07195004171,-3116.526734973934,0.29734657329556635,1515.2954632926997,0.7841276281105023,3.938746794578215
J1738+0333,54358.75610366263,-5307.865560411267,0.19535877260485612,1271.292487852177,0.8818255161896745,2.416775967756216
J1738+0333,54392.22480778566,-7949.286650174974,0.10857420514692469,1590.9910599066086,0.9734578341171986,5.469053178120959
J1738+0333,54398.21141151212,-10968.66115096196,0.21810109989496534,1319.251460558717,0.9898482618419502,3.910637954374451
J1738+0333,54403.64137390017,-13972.844914734833,0.27649486233798065,1405.8234831333366,1.0047146886401723,3.2940183411439463
J1738+0333,54404.4491118087,-17184.918928022365,0.20889929094604465,1419.2703958663728,1.006926154508837,3.2568563615130444
J1738+0333,54441.26992907922,-21176.32409462209,0.16654865987591172,1534.6605055641253,1.1077360580557774,1.4796251452428635
J1738+0333,54445.50072127756,-25329.125276883115,0.1052570370086998,1386.2792957984018,1.119319335806188,6.0846869507290435
J1738+0333,54448.88558082141,-29092.801770633312,0.2295522537234918,1365.7787004600405,1.1285865761726401,3.513984042674622
J1738+0333,54452.866655910555,-32700.05640103151,0.12835484134974062,1341.520950941328,1.139486165739097,0.7628696526412355
J1738+0333,54454.7451674344,-36083.44169991499,0.15873141053025575,1553.783009978185,1.1446292499932857,2.5683625082875494
J1738+0333,54519.321276318406,-39339.09697099023,0.21757637108552308,1540.648749766141,1.3214290005312956,6.256858132197706
J1738+0333,54531.102621101,-42312.13933620731,0.17171032885751747,1371.6348243739421,1.3536845646178048,3.207930119177412
J1738+0333,54542.22328596351,-45277.38921785137,0.190794244244543,1366.2577408954485,1.3841312856650558,0.2084072441823679
J1738+0333,54565.55912569012,-47966.99979056612,0.1028237894285932,1275.66786659544,1.4480213328289315,0.31842670985219
J1738+0333,54567.263821928966,-50206.03327945572,0.2548563747545814,1401.286179930725,1.4526885367682842,0.8751471306884682
J1738+0333,54607.23214843925,-52266.48702742386,0.08789301341301804,1335.8455217289882,1.5621158509648254,1.9532097929196297
J1738+0333,54628.41225826542,-54135.25581533118,0.09329914332860152,1362.400783696803,1.6201038313239529,3.570570648337906
J1738+0333,54650.319699601445,-56093.22873209275,0.06465282949106103,1278.3094360585146,1.680083136829829,1.3748201718559088
J1738+0333,54665.71942014001,-58299.235064977824,0.22685765560855703,1446.1349527382054,1.7222452738279608,5.482421786269015
J1738+0333,54665.7204313483,-60582.225612899405,0.2830205923958152,1374.4331960451818,1.7222480423653712,0.7856498016084075
J1738+0333,54710.181843202015,-63085.06807039093,0.06758642829185994,1562.5824473815028,1.843976753806066,5.74960661830638
J1738+0333,54719.32710404677,-65754.57484599894,0.09431621262261476,1370.479334228497,1.8690151134084152,6.06431568963869
J1738+0333,54720.28273426009,-68609.62670218045,0.1432249956527415,1515.3481141462782,1.871631486340142,2.535929469693656
J1738+0333,54742.54714969459,-71367.82348894486,0.12071796422146273,1437.9063134915577,1.9325881336625335,5.070053335053856
J1738+0333,54743.2267531334,-73847.20690755796,0.20756405271063028,1559.51228728125,1.9344487864724167,3.4791520803675198
J1738+0333,54763.43658746897,-76729.83878921981,0.060009702757637076,1543.947079214538,1.9897802973158618,1.0905797806593682
