pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1024-0719,54003.04580634271,-9370.016673113441,0.07335770257758222,1519.0709387589036,0.0,3.482723707899275
J1024-0719,54026.085338947174,-11840.056046101206,0.1657421929413606,1400.8779816796437,0.06307880247629634,1.6273802877262256
J1024-0719,54026.16827058194,-14491.07199254963,0.12153431697655522,1273.3802529808877,0.06330585691781937,0.7830592353555446
J1024-0719,54034.441321701495,-17061.834932054575,0.06705318428061828,1544.9339271234812,0.08595623643747718,3.1896742042865114
J1024-0719,54038.51125994155,-19486.190717435977,0.13837991394714355,1460.0231195933536,0.09709912005159414,5.270569820458384
J1024-0719,54048.6333307837,-22117.67444505984,0.20830152723238388,1439.4097866847865,0.12481183967417062,2.191340364804489
J1024-0719,54066.51358105506,-24942.346779996707,0.24400454702188262,1587.7177800632294,0.17376529695372933,5.842932567923356
J1024-0719,54115.36733507056,-27658.66169886975,0.24041045616397194,1570.089355007021,0.3075195858394273,2.6423809869879022
J1024-0719,54115.94829949015,-30411.480778150446,0.17764262732641695,1258.6075416097997,0.30911017973289917,5.475087494211884
J1024-0719,54129.03401462588,-32863.21630675248,0.07372782379278302,1496.9455018264978,0.3449369152174551,4.685253945093592
J1024-0719,54155.130389410224,-34606.237356364196,0.19891086378267253,1561.439569415682,0.4163848954620591,5.427709322001903
J1024-0719,54166.06806430022,-36170.48655138231,0.0628178957649413,1544.689832552722,0.44633061726902923,4.344602730154875
J1024-0719,54172.48134954398,-37739.261185115756,0.15626369596412926,1555.5882822483084,0.4638892353217643,1.5796500119493189
J1024-0719,54190.21690732842,-39433.989410707414,0.2147401456329805,1522.5024893534035,0.5124465461621079,4.431122313752347
J1024-0719,54214.28234133147,-41059.54856950134,0.08085412292491038,1595.529253083973,0.5783341135900405,3.600896607087428
J1024-0719,54242.113165374954,-42731.74214678358,0.20537728147883139,1309.0895271011195,0.6545307571040319,0.842499195076357
J1024-0719,54247.40655084611,-44703.83701484331,0.21824431282438783,1263.6572966619751,0.6690232566828385,4.026464880089513
J1024-0719,54248.54140036479,-47152.66264675081,0.2726238069515581,1230.3260922522736,0.6721303053308214,1.9592345699262026
J1024-0719,54272.834345680676,-49507.40926337099,0.10419097108023416,1529.4572425955112,0.7386407647856791,5.098733009966395
J1024-0719,54274.72979391092,-51341.478982171946,0.2548283325702546,1381.0520113832026,0.743830219214819,5.1608480967044486
J1024-0719,54280.37647976316,-52945.47827975807,0.13600291276354498,1303.2305811211859,0.7592900025200616,1.2361101918852313
J1024-0719,54291.87693952401,-54801.366687831876,0.14700061874465087,1470.8920252147248,0.7907765453286845,5.185443126811798
J1024-0719,54345.2679409038,-56213.03534167102,0.29128113580870624,1200.338857447903,0.9369531404821246,3.3578729530301246
J1024-0719,54358.60122150896,-56727.921014870015,0.17704058607526324,1278.679524498023,0.9734576732820011,4.134116529363624
