pulsar,mjd,residual_us,residual_error_us,frequency_mhz,time_years,klein_phase
J1853+1303,54048.5875377534,112010.62179564586,0.09265924100240273,1593.0632039712555,0.0,2.0581018831302558
J1853+1303,54067.78122658225,114972.0182028907,0.0559527350321261,1598.1364504707008,0.0525494560680284,3.189910854359681
J1853+1303,54075.52606856498,117875.6670073609,0.18372313833690307,1566.9269999413273,0.0737536777866511,1.2591497861884946
J1853+1303,54104.76547862198,120741.30593072742,0.15847713845291306,1323.653463084231,0.15380681962649176,1.0347994238368017
J1853+1303,54108.23100635926,123267.5260927001,0.24171136508190538,1474.2671921560895,0.1632949174698329,5.232774547111589
J1853+1303,54110.58502002225,125658.3948348216,0.06520777875163776,1520.555376653424,0.1697398556299671,4.687002311732947
J1853+1303,54146.69224065824,127879.4508936586,0.063398673602981,1262.7669301729225,0.26859603806936344,3.0631156457878745
J1853+1303,54167.76553461344,129969.39380550614,0.13398571694454148,1393.7100853032616,0.3262915725120836,4.037695603163307
J1853+1303,54169.837034782366,132006.69142211243,0.24768695812088337,1495.0837856846067,0.33196303088011675,3.1008436247288387
J1853+1303,54173.63143739274,134105.72066230848,0.16717733898747783,1319.2701951127003,0.3423515390536208,1.0264597026839155
J1853+1303,54183.51512117495,136277.90506751818,0.24674437629694318,1239.1569522973168,0.3694115904765068,4.692587938776427
J1853+1303,54194.77534916556,138050.2441715759,0.20981262082010382,1420.1113283831264,0.4002404145438941,0.965732530647017
J1853+1303,54196.47175116677,139111.00515382513,0.15723447994366002,1364.3382963572153,0.4048849100981972,5.206203225672596
J1853+1303,54214.159904387394,139934.92569424034,0.2586943010358127,1380.5955296035013,0.45331243431619683,2.5002047176745137
J1853+1303,54214.86506410743,141171.67435557494,0.21651617465804313,1531.075041121576,0.45524305641074414,5.911504307390992
J1853+1303,54218.52680644998,142762.55875878976,0.15503637023912298,1362.363815915033,0.4652683605655859,2.00397008466728
J1853+1303,54254.0606730861,144506.29653095503,0.07790851765476185,1433.4703590735203,0.5625547853051351,2.754258994720111
J1853+1303,54255.17361518465,146265.3898084281,0.14156733593297016,1551.4572166197672,0.5656018547056699,6.277525454077342
J1853+1303,54286.5583168039,148307.6998265795,0.06469420546412942,1457.9290223405787,0.6515284847378455,0.5538445074584999
J1853+1303,54300.14334001762,149833.31620000786,0.17082318634878807,1492.791042310686,0.6887222512367267,2.5153333426545146
J1853+1303,54345.40023110149,151400.3085181023,0.06370496103363028,1457.464383383926,0.8126288661138643,1.341576304385896
J1853+1303,54347.7833965008,152973.51350930895,0.24259899281271663,1353.658202587035,0.8191536173782342,2.5105141574559937
J1853+1303,54348.90251747354,154446.69350607457,0.13901444002255953,1244.439582824711,0.8222176036143475,1.603324995815683
J1853+1303,54355.36098020416,156194.38447470687,0.20243662884235514,1354.1116515922859,0.8398999108850322,4.757319137433363
J1853+1303,54356.30346292825,157787.80669037515,0.1262287454177165,1442.637607506276,0.8424802879530331,0.24483171517869806
J1853+1303,54362.125809039426,159199.34029855524,0.2705686836794007,1211.5019721412095,0.8584210028364758,0.2369994292846016
